,comment,sentiment
13602,펑펑울었네요ㅠㅠ챙겨주셔서  감사합니다 ㅠㅠ,0
13603,불쌍한 아가들 너무 이쁜데,0
13605,대답도 잘하고 집사님 앞에서 하품하기도 하는거보니 집사님 엄청 믿고 엄청 좋아하나봐요잘챙겨주셔서 너무 고맙습니다,0
13609,누군가 버린냥이 같네요 사람을 잘따르네요,0
13610,키울수는 없는건가요 뭔가 찡하네요 ㅜ,0
13624,에구 전 강아지파라 고양이에 대한 큰 관심 없었는데 이런거 보니 앞으로 길고양이들 눈길가게 생겼어요 은혜 줬다고 신뢰한다고 엄청 따르네요 ㅠ,0
13625,데려다키우시면 좋겠네요  저도 그런인연으로 길냥이 입양해서 키우고있어요   따뜻한마음 감사하네요,0
13626,마음이 너무 아프네요  힘내세요 냥이들 사랑하시는 집사님들,0
13627,사람을 넘 잘 따라서 맘이 아프네요 ㅠㅠ 외로워 보여요 ㅠㅠ 밥 챙겨 주셔서 감사합니다 ,0
13629,마지막 장면이 짠하네요저도 동네에 저런 냥이가 있는데 비쩍 말라서 사료를 줘도 잘 안먹고 냐옹냐옹 거리며 따라오고길냥이들을 보면 항상 마음이 아프네요 거기다 밥주지말라고 고함치는 사람들에 상처받고님처럼 마음 따뜻한 사람들만 있는 세상이면 얼마나 좋을까요,0
13633,이제 대화가 되는 수준,0
13637,저 정도면 사람에 대한 경계는 이미 없다고 봐야해요,0
13638,그렇군요 이 영상만 봐서 길고양이들 먹을 때 주변 경계하는 건 뭐 어쩔 수 없는 거 같습니다,0
13639,댓글들에 영역 다툼 때문에 경계하느라 계속 두리번거리는 것 같다 서열 밀려서 다른 분들이 챙겨주는 밥을 못 먹고 마른 것 같다는 댓글이 많은 거 보면 길 생활이 편해 보이진 않네요 ㅠ,0
13640,원래 경계 심했는데 탈진해있을 때 물 챙겨준 이후로 저런대요,0
13641,사람 좋아하면 길생활이 더 편합니다 챙겨주는 사람이 많아서 저렇게 길에서 편한 고양이는 막상 집에 입양하면 스트레스로 더 안 좋아지는 경우도 많아요,0
13642,ㅠㅠㅠㅠㅠ 정이 고픈가보다,0
13643,간택당하셨군요 비도 오는데 빨리 주인님 집으로 모시는게 좋겠어용,0
13650,냥이  밥 뺏어가지 말라옹,0
13652,비는 오고 사람들은 왔다갔다 얼마나 무서울까 ㅠㅠ,0
13653,광고나올때 댓글ㅋ선댓글후영상봅니다다른댓보니 대충은알꺼같아요길냥이들 다들쨘합니다ㅜㅜ,0
13662,줄거면 빨리 주라냥,0
13664,두리번 거리는건  영역다툼하는   다른 녀석  때문인거 같네요  한곳에  있기힘든  이유도  그것때문인듯,0
13669,ㅇ ㅅ ㅂ 강아지 귀여운거 보다 유재석 이영자 한테 뭐라고 했다는 유튜브 영상 엿 먹는 소리 하고 있어 ㅡㅡ 젝키가 무슨 개그맨 후배야 짜증나서 ㅋㅋㅋ,1
13672,고마운 아빠네요    우는소리가 가슴을 찡,0
13677,아재 말투 ㅋㅋㅋㅋ,0
13689,울음소리가 애처롭네요,0
13690,아이고 보자마자 안타까움이 ㅠ,0
13691,아고짠하네요ㅠㅠ 좋은일 하십니다,0
13693,제발 데리고 가주세요,0
13694,알고리즘의 선택을 받았다,0
13695,진심으로 너무너무 감사합니다 좋은일만 가득했으면 좋겠어요,0
13696,거의 대화를 하시네요 냥이랑 ㅋㅋㅋ 근데 많이 굶주렸나봐요 ㅜㅜ,0
13703,마음이 아프네요  감사합니다 복많이 받으세요,0
13707,배가  않이 고팠나  봅니다감사합니다   복받으세묘,0
13710,작성자님 마음도 아름다우십니다 ㅎㅎ,0
13711,보고싶은데 너무 맘아파 끝까지 못보겠다ㅜㅜㅜ노랑아 우리 매일보자 오랫동안,0
13718,에고 애처로워서겨울되면 더 걱정이네요완전 애기처럼 따르는게 이쁘기도하고 안쓰럽기도 하고,0
13719,에구 집사간택이다 정말 ㅎㅎㅎ 고양이들 사람 정말 잘 알아봅니당 ㅠㅠㅠ 복받으세요 ㅠㅠ,0
13721,구독좋아요근데꼬리를 몽둥이 마냥 세우고 따라다니는데좋아서 그러는 건가요너무 귀엽습니다,0
13722,입양가능할거같은데요 저정도 개냥이면누구없으세요,0
13723,잘보고갑니다 노랑이 귀엽네요,0
13724,평소에 굶나보다ㅠㅠ,0
13726,맘이참고우시네요,0
13727,길고양이가 어지간하면 맘을 잘 안주는데님을 많이 믿나봐요,0
13729,으아 너무 사랑스럽네여ㅠㅠㅠㅠ안쓰럽고 만감이 교차하네요,0
13730,유기묘인가보네요입양되면 좋겠네요,0
13732,저도키우고있는데길냥이ㅜ복받으실꺼예요,0
13735,대답을 다하네ㅋㅋㅋㅋ거참 신통한지고,0
13736,더운 여름 아이들을 위해 수고가 많습니다 항상 건강하고 행복하길 바래요 감사합니다,0
13737,그런데 이름도 없고 해서   나비야 크게몇번 부르니 막여기저기서 뛰어 오더라구요  ㅎ  신기해요  목소리를 귀신같이 알아요,0
13738,복받으실거에요맘씨따듯하시네요,0
13741,눈물나ㅠㅠ,0
13742,같이살고싶나봐요ㅠㅠ,0
14579,둘이 같은 그림체 그저 빛,0
14585,두분 다 너무 예뻐요 쿠롸잉쿠롸잉,0
14586,울 언니들 꽃길만 걷자,0
14589,나는 꽃다발 넘 예쁜데,0
14590,둘이 너무 예뻐서 대체 난 어딜 봐야할까 ,0
14592,03213211321 사기를 잘당하는편ㅋㅋㅋㅋㅋㅋㅋ아 미쳤냐구욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃겨,0
14597,러블리상인데 두분이 닮았어요 ㅎㅎ,0
14617,모델진짜 잘어울린당,0
14618,진짜 언니는 좋은 영향을 미치는것같아요좋은 영상감사해요,0
14626,현주 존예,0
14628,로아르가 누구노 씹덕아ㅉ,1
14630,골프옷 넘나 기대돼요 언니 말대로 하이틴스러운 영국 왕실 가문 아이들 교복 넉낌 ㅋㅋㅋㅋㅋㅋㅋ 골프 배워야하나 후ㅋㅋㅋ,0
14631,자매같아요,0
14633,선크림 유목민이었는데 로아르 거 너무 좋아 보여서 믿고 바로 구매했어요 완전 기대돼요 ,0
14635,칭찬감옥ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
14639,묘하게 닮았어요 너무 예쁘게 잘 어울리세요,0
14646,내 인생 모토 울 언니 항상 행복해야해 정말 ,0
14651,얼굴 조합 미쳐따공주님들,0
14659,032510510 노장의 파워 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
14685,와우 모델선정 지렸다,0
14693,ㅋㅋㅋㅋㅋㅋ아니 여기서 육성으로 웃었어요ㅠㅠㅠ나는 어노잉 오뤤쥐,0
14705,브랜드에 언니가 찰떡인디ㅠㅠ,0
16394,오빠오프닝하실때눈꼽꼇어욥,0
16395,기생충엄청많을것같다 ㅋㅋㅋㅋㅋ,0
16398,저 배 멀미 있거든요  내일바로 거문도간다 레츠고,0
16400,이제 곧 씨가 마르겠네 ㅎㅎ,0
16412,좌표찍어줘 찾으러간다,0
16423,이건 절대로 주작이 불가능하다ㅁㅊ다고 미터급을 풀어주고 다시 잡을 수 없음,0
16426,제우진 그만하자 화풀고 인생 좀 즐겨,0
16443,튀겨먹네ㅋㅋㅋ낚시 아재들 뒷목잡을듯ㅋㅋ,0
16455,인기급상승 5위 ㄷㄷ,0
16456,아니 이 형은 돼체 도대체 아는 사람이 몇명이나  있는거야,0
16458,와 돈을 막 주워 담네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
16460,거기 어디지 알려주세요,0
16461,이번건 ㄹㅇ 레게노,0
16467,오늘영상재밌네,0
16468,살다살다 이런 사이즈 광어는ㄹㅈㄷ,0
16486,이건 최소 백만조회수다,0
16502,20542054ㅈ같다고,1
16503,우와보는 중에 우와 소리 밖에 안나오네옄ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
16504,콜리님이 잘생겨보이기 시작했다,0
16511,저거 얼마정도해요,0
16513,진짜 레알 대박이네,0
16516,ㅋㅋ 이조합은못참지,0
16781,22592259 왜 콜라를 먹고 취한거 같지,0
16782,셋다 취한 텐션 ㅋㅋㅋ,0
16784,레츠고하는거 남친이 하루종일 따라해요,0
16789,저기 씨가 마르는거 아닐까요ㅠㅠ,0
16809,편집 ㅋㅋ 오디오가 비질않네,0
16813,진짜 행복해 보인다,0
16815,이건 안들어올수 없는 인트로 였다,0
16834,11041104 콜리님 동생밖에 안보여요ㅣ형제가 쌍으로 잘생겼네,0
16837,콜리님 유튜브 볼려고 콜리 치니깐 강아지보더콜리만 나오네,0
16843,수학빼고 다쉬웠다 이과,0
16844,세 분 케미 최고네욬ㅋㅋㅋ,0
16855,광어 아 합필 잡혀도 군소레끼한테 잡혔네 리발,1
16858,터봇이 요새 진짜 잘 잡히는군요 튀겨서 드시길 잘하셨네요,0
16865,여기 알려지면 사람들 다 몰릴것 같은데,0
16868,그사람이와거기서나와ㅎㅎㅎㅎㅎㅎ,0
16929,이번 영상 ㄹㅈㄷ다,0
16933,거문도에 사람들많있을뜻ㅇㅈ,0
16934,이게 ㄱㄴ함,0
16938,이 생선을 수빙수님이 손질하고 싶어합니다,0
16939,저렇게 큰 광어 첨보네 ㅋㅋㅋㅋ,0
16940,아니주작일 수가 없는게 저걸 구해놔서 넣는다는게 진짜 말도 안돼고 개 크다,0
16941,ㅁㅊ크기다 진짜ㅋㅋㅋ,0
16942,해루질 어디서 하셨죠,0
16943,와 말이안나오네 군침이싹도노ㅎㅎ,0
16945,와 진짜 이건 대박영상이에요,0
16948,와 이번편 리얼 젤 재밋가,0
16957,이렇게 힛뜨 티비는 떡상하게되었느니라,0
16965,아 회로먹어야지라고 생각한사람 좋아요 ㄱㄱ,0
16966,저 광어를 회로 안먹고 튀겨먹는게 너무 아깝다,0
16968,와 진짜 엄청나나,0
16970,시간 가는줄 모르고 봄,0
16971,와 처음에 주작인줄,0
16973,947947 무인도에 표류된 청년셋 영화를 보았다절실한거 보소,0
16975,ㅋㅋㅋ 평소처럼 가게에서 사온건줄 알았네,0
18473,나이들면 몸도 여기저기 고장나고 난 목욕탕 병원 약국 가까운 곳이 좋다,0
18483,누구나 공통된 애로사항 이네요,0
18499,송전탑이 있으면  건강에 문제가생길수도 있는데  송전탑이 문제는되죠 건강하게 살려고 시골가는데 송전탑이 있다는게 옥에 티 같네요,0
18534,도시에살다 시골 올때엔 10평미만에서 터밭하세요그이상은 중노동입니다집만 좋은집 사세요,0
18538,귀농 보다는 세컨드하우스나 작은거 하나 마련해서 소규모로 작물 재배하고 아무래도  자기에게 익숙한 환경에서 하고싶은거 하며 사는게 정신건강에 좋지요 67세신데 더 늦기전에 잘 결정하셨네요,0
18540,고생 많이하셨습니다 저도 38년동안 살다 시골와서 사는데 시골에 살아본 적이 없는 사람은 힘들지요 아침 일찍 나가서 일해야하고 친구도 없고 남편따라 와서 풀이 나를 이깁니다 뽑고 돌아서면 또 나와있고 힘들지요 그런데 그들 한테 감사가 나오면 시골 살수있어요 어디가면 못살겠어요 적응하면 되겠지요힘들긴 힘들어요 운전은 필수지요잘 생각하고 귀농하셔야 할것 같아요,0
18549,도시생활에서 밀려난 후 에이 농사나 짓자라는 생각이 가장 어리석은 판단,0
18553,대본을적어놓고하셨으면더 좋았겠네요ㅠ,0
18556,평당얼마씩인가요답좀주세요,0
18567,옳은 말씀인데요판단은 각자가 하면 되구요서설이 너무 깁니다,0
18572,귀농하시는분들다시도시로가더군요아직시골에는병원도없고겨울에는무서워서못산다고하시네요,0
18573,서민갑부 보세요 농업으로 부자된 사람들 많던데 이것 팔고 가면 정말 후회하실 것 같아요 도시 친구들을 시골로 부르면 될 텐데암튼 아쉽네요,0
18575,귀농이 건 귀촌이 건 그냥 낭만적으로 택한 사람들은 대게가 실망과 후회가 따르게 된다는 걸 알고 먼저 경험자 충고를 진지하게 받아들임이 좋을 거다,0
18576,지역만 맞다면 제가 사고 싶은 집이네요,0
18577,집이 정갈하고 예쁘네요 집 주변도 최고예요그런데 시골에 살려면 가족도 많고 서로 화목해야 해요,0
18578,공감하지만현실적으론거의불가죠,0
18580,안타낍네요젊은분도아닌데,0
18582,노지 밭농사 답이 없지요750평에서 얼마나 나올 까요적어도 2000평 농사는 지어야 먹고 살지요근데 둘이서 이천평 농사 부지런 해야합니다한쪽이라도 게으름 피우면 망합니다,0
18583,주택 세월가면 돈 먹는 하마입니다  옥상 누수 잡아야죠싱크대 갈아야죠마루바닥 들고 일어나기 시작하죠욕조 타일 사이 실리콘 색깤 변하죠보일러 물 새죠,0
18585,시골 전원생활을 할려면 주방 요리사 한명 채용하고 정원사 농사지을 일꾼 몇명  채용해서 시골 가야지 혼자 다 한다는건 욕심이지,0
18590,귀농은힘들고  그냥 힐링하면서 사는것은찬성,0
20503,일본에서 가능하면 백신 맞고 와,0
20509,한국에서 활동했으니 그리워서 그랬겠죠,0
20513,지금까지 잘하고 있었어요 잘하실겁니다,0
21009,어서 돌아오세요,0
21015,빨래는 제가 해드릴게요 얼른 오세요 ㅋ,0
21043,응 다른 식구들도 다 같이 와요,0
21045,환영해요어서와용 잘때없으면 우리집 화장실에서 재워줄꼐요,0
21048,만나고싶어 보고싶어 이뻐죽겠엉 ,0
21169,그동안 남의나라에서 고생많았소,0
21182,비자해결되서 언제든 가족분들 볼수있음,0
21936,항상 응원드려요 리스펙 ,0
21938,귀국ㅇㅈㄹ 국적이 일본인데 뭔 귀국이노ㅉㅉ,1
21939,ㅋㅋㅋㅋㅋㅋ 여기서보다니,0
21946,돌아온 일본인 많아요다들 활동하느라 바쁘더군요,0
22300,이분은 한국으로 출국아닌가 ㅋㅋㅋ,0
24797,상우 댓글마다 커버치느라 바쁘네ㅋㅋㅋㅋㅋㅋㅋㅋ,0
24798,조회수부터가그냥ㅋㅋㅋㅋ,0
24802,빨래는 왜 남이 대신 해주는거야  병신들이야,1
24808,으아 보는 내내 암이걸린다,1
24810,생각만해도 좆같네,1
24813,631631 이거 보고 안빡칠수가 있음 ㅋㅋㅋㅋ,0
24814,401401 딴 건 모르겠고 분대장까지 일어나있는데 어디 이등병이 미쳐가지고 진짜 씹폐급이네ㅋㅋㅋ,0
24824,540540 엥 이때 안 맞았는데 맞았다고 진술한 거예요 그래놓고 자기는 책 보면서 과자 먹고 사이다 제발 기대할게요 제발,0
24825,소름돋네 08년도 군대생활할때 중대장 닮았다 ㅡㅡ,0
24828,팍플레이 시청자가 이 채널을 시청합니다,0
24836,아흐 줘팰수도없고 진짜 ㅋㅋㅋㅋㅋ,0
24840,뭐야 찐인데 댓글이 업네,0
24841,와 개똑똑하네,0
24842,근데 여기서 중요한건 간부들은 이미 부조리 다 알고 있다는 거,0
24845,예상했던 시나리오다,0
25647,진짜 다른 의미로 사악하네 저런게 들어와서 군대 흐리는거임,0
25648,ㅋ영창가면 가는거지 왜케쫄아 ㅋㅋ 시발 나같음 영창가고 타부대 전출가고 말지 저런새끼들이랑 같이 못삼,1
25649,조패고 갔다오는게 나을수도있겠다,0
25653,이개새기 다 적어노ㅑㅆ네,1
25654,00050005 아 나 3생활관인데 개놀랬네,0
25655,나만  윤모  불쌍하나 물맞을때  목소리도,0
25656,마지막 ㅈㄴ 열받네 ㅋㅋㅋㅋㅋ 확죽일까,1
25657,저런 애들이 어느 조직에 있는 빌런들임 발암캐,1
25659,진짜 빡칠만하다 저건 발,0
25661,제 모하냐,0
25664,부들대긴 ㅋㅋㅋ 정곡을 찔렀나보네 재수에 대해 자세히도 아는구만  ㅎㅎ휴대폰도 자주 못 볼텐데 힘내 친구야,0
25665,또 자기 3수하는거 알려주고 싶어서 자기 혼자 재수 얘기 꺼내네 ㅋㅋ 재수학원에서 공부는 안 하고 선생 몰래 유튜브 키고 댓글 쓰는 꼴 보면 안 쪽팔리디,0
25666,콜라 학력 콤플렉스 있나보네 재수 잘 치뤄라 친구야 무지성 악플 그만 달고 다니고,0
25667,ㅋㅋ 지가 먼저 학력 꺼내놓고선 자기 학력은 내 놓지도 못 하노 ㅋㅋ,0
25668,빨리 다음화 빨리 다음화 빨리 다음화 너무 너무 재밌고요,0
26671,누가 우리부대 얘길 제보했냐,0
26677,음악 잘쓴다 ㅋㅋ,0
26679,방관죄 진짜 개 좆같은말이다,1
26680,욕하고 물뿌린건 선넘었네,0
26690,힘내십시오 선생님 어머님 꼭 나으시기를 바랍니다,0
26692,아빠찬스 쓸때다,0
26696,아ㅈㄴ 암걸리네 상훈아 줘패라걍,1
26699,답도안나온다,0
26722,진짜 리얼리티 쩌네 ㅋㅋㅋㅋ 부대 마다 저런애들이 있었던건가 완전 똑같네요,0
26724,김상우 닥쳐 상우야,1
29009,케바케입니다,0
29010,와 엄마가 드라마볼때 이기분이였나ㅈㄴ 몰입되네,0
29016,망할,0
29668,제발 빨리 심층분석,0
29670,머리가 씨게 아파오네,0
31943,고문관 관심병사 개자식들은 진짜 죽이고싶다,1
31963,어질어질하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
31966,마지막에 얼굴 너무 웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
33089,겁나 기다렸다,0
33091,633633  아니 갑자기 좋아요 수가 ㅋㅋㅋㅋ,0
33094,디테일 지리네 선임들 다 털리는 거 알면서도 과자까먹으면서 다리 꼬고 책보고 있으면 ㄹㅇ싸이코,0
33116,하 진짜 존나 옛날생각나서 개빡친다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
33117,마지막 눈빛이 아주 살벌하다,0
33118,분단위로 써놓은거 보니 정말 관심병사가 맞다,0
33119,아니 왜 여기서 끝나냐고,0
33120,드디어 나왔네,0
33123,빨리올려줘요 현기증 난단 말이야요,0
33124,왜 만화인데 숨이 막히면서 몰입이 되지,0
33134,업데이트가 너무 느리네 앞 이야기 까먹을지경,0
38622,신병이 제일 재밌어,0
38633,마무리  까지 완 ㅡㅡㅡㅡㅡ 벽,0
38635,이게 드라마로 나올거 생각하니깐 내가 다 감동적이네,0
38637,드라마로 나온데요,0
38644,문제는 소잃고 외양간 고치는거,0
38645,ㅋㅋ근데 재미를 보자면 충분히 가능성이 있기는 함ㅋㅋㅋㅋ하지먼 리얼리티를 생각하면 안될 가능성이 높고ㅋㅋㅋ,0
38647,00430043 팔 구르는 디테일까지 그냥 거를 타선이 없다,0
38650,디테일 너무좋고,0
38651,ㄹㅇ 이거는 성장했다는 걸 잘 보여주는듯,0
38654,선 댓 후 감상 후회되는 선택,0
38655,와이씨발 성윤모개새낔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
38656,씨발 내가 다 숨이 턱 막히네,1
38657,하 썸네일부터 엿같네,1
38658,난 발페티쉬가있다 근데 썸낼만큼 안꼴리는 발이 없다 진짜,1
38659,오늘 느낀점 기억력이 다들 대단하다,0
38661,와 5분도 안 돼서 1만회가 넘었네여,0
38664,썸네일 보자마자 개킹받네 ㅋㅋ,0
38667,윤모 싸대기 마렵네,1
39900,볶음면 위에 체다치즈 올려서 먹으면 환장함,0
39901,아무리 그래도 불닭보다 맵지 않을거 같은데,0
39903,나만 신볶 맛있나,0
39907,물넣고끓이면그냥신라면인가,0
39909,굴리는 거 아닙니다 볶이는 겁니다,0
39911,신라면 애용자인데 신라면은 그냥 오리지널 드세요 볶음면 기대하시고 드시면 실망 진짜 많이 합니다,0
39912,적당히 먹을만한듯 계란후라이 얹어먹고픔,0
39913,저도 진순 스낵 등을 좋아하긴하는데 요즘 신라면이랑 진매를 먹어보면 예전보다 기분나쁘게 혀를 쏘면서 아리는 매운맛이라 점점더 매운맛 라면을 안먹게됨,0
39915,저거 컵으로 나온날 바로 먹어봤는데생각보다 ㅈㄴ 맵더라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
39917,저는 어렸을때 신라면은 표고버섯 씹는 맛으로 먹었는데,0
39918,표고버섯 개 ㅈ만큼 들어가는데 그게 충격적일것까지야 ㅋㅋㅋㅋㅋㅋㅋㅋ 지랄들 과하네,1
39919,매울신과 신춘호 회장의 신 자를 같이 쓰느거 맞는데요 광고 케치프레이즈도 사나이 울리는 매운맛인데 무슨 소리세요,0
39920,이거 아닌데 그래요 신라면 하나 싼건 당연하고 팩트죠 ㅋㅋㅋㅋㅋㅋ 근데 갑자기 껌 얘기가 왜 나옵니까ㅋㅋㅋ,0
39922,근데 님 신라면 하나는 당연히 안비싸죠 ㅋㅋㅋㅋ 님은 껌하나가 5000원이면 에이 별로 안비싸네 하면서 씹을건가요생각을 하세요,0
39925,김밥은 라면이랑 같이 먹어야쥬,0
39926,난 이거 개별로였는뎅,0
39930,신라면도 매운데 볶으면은 진짜 매워 죽을뻔했어요  나는 맵찔이 한국에서 살기 너무 힘든 나,0
39954,아아버님과 맞먹는 맵찔이인데 조졌네요 오늘 마트에서 4개묶음 샀는데아,0
39955,신라면맛에후추넣은맛임 그냥,0
39957,암요,0
39958,난 이분마음 이해함 매운거 잘먹는거가지고 허세부리는거 개꼴보기싫음,0
39959,매운거 적당히 잘먹는 내 기준으로는 꽤 매웠음 불닭은 먹지를 않아서 모르겠는데 까르보불닭 보다 살짝 덜 매운 정도라 보면 될 듯 일반 신라면을 생각하고 먹으면 안됨,0
39961,김성민좀 아시는 군욧 귀공자 들의 입맛 은 고급 입니다,0
39962,그래서 무슨 맛이죠 그냥 매운 맛이 끝인가요 ㅋㅋㅋㅋㅋ,0
39966,불닭맛 기대했는데 전혀 맵지가 않았다,0
39967,맵찔이 입장에선 신라면은 매운라면이 맞다 진순 차냥해 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
39968,진순은 옳다 다만 맛이 없을 뿐이다,0
39969,칼로리를 논하면서 수박 반통을 그 자리에서 먹는 모순,0
39971,이거 리얼 존맛탱인데 ㅜㅜ 적당히 맵고 신라면의 맛이 녹아있음요 간짬뽕 먹다 질리신 분들 강추,0
39972,볶음면에 숙주는 환상이지,0
39978,0984052052 라면 전체보다 더 많은 고농축 나트륨,0
39979,진순파는 고개를 들어주세요,0
39980,아부지 수박 반통 먹을 만큼 매운거 확실합니까 그냥 수박 반통이 먹고 싶으셨던거 아닙니까 ㅋㅋㅋㅋㅋㅋㅋ,0
39981,불닭보다 안매워요,0
39983,난 다먹고 우유 한컵이면 해결되던데맵찔이임,0
39984,갠적으로 진맵 보다 아주 약간 매운정도에요 열라면 틈새라면 드실 수 있다면 드실 수 있어요,0
39986,신라면 후레이크에 콩고기 기름쩐내 같은 맛 나서 너무 싫음 그것만 빼면 넘 꿀만,0
39988,편집자가 바뀌셧나 나트륨 단위가ㅋㅎ,0
39989,나이가 들고서 라면 안먹는 이유를 알것 같긴 함 이 맛에 이거 먹고 배부르다는 게 너무 억울해,0
39991,ㅇㅈ 라면 안먹은지 3년지남 그거 먹을빠엔 소고기랑 초밥먹음,0
39992,ㅇㄱㄹㅇ 나도 항상 느끼는데 고3임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 라면 너무많이먹었나,0
39994,맵찔이로서 이거 너무매워 엌엌,0
39995,ㅇㅈ저도 땀나면서 먹음,0
39996,0984556556 먹방시작,0
39997,와 진짜 매운거 못드시는구나,0
39998,신라면 안 드셔서 그런지 유통기한 지났네 ㅋㅋ,0
40003,신라면마저도 볶아버리는 볶진화 센세,0
40004,마지막 수박 반통 먹는 그림 왜이리 귀여우십니까 ㅋㅋㅋ,0
40005,눈에 눈물 그렁그렁ㅋㅋㅋㅋㅋㅋㅋ,0
40009,소금을 뭉탱이로 넣은 라면,0
40010,개인적으로 볶음면 별루더라 차라리 불닭먹음,0
40012,표고에 이상할 정도로 집착하는 36세,0
40014,이분은 아무일도 없어도 수박 한통 항냥냥하십니다만,0
40015,수박으로 한시간 썰푸는 사람도 있음,0
40016,면 잘게 부숴서 만들고 밥 비벼으면 맛있음계란후라이 참기름 넣고,0
40017,메롱꿍 일단 김 얘기한 적 없고 ㅋㅋㅋㅋ그냥 참기름만 있어도 충분함,0
40018,메롱꿍 역시나 잼민이네,0
40019,메롱꿍 존나 불편해하네ㅅㅂㅋㅋ,1
40022,맵찔이는 먹지마라군요,0
40023,신라면 옛날 버전 만들어주라고 신라면 돌려줘요,0
40024,매운것보다 오지게 짜던데,0
40029,물에 넣으면 반응해서 터지겠네ㅋㅋㅋ,0
40030,사람 죽음ㅋㅋㅋㅋㅋㅋ체중 60 성인 기준 반수치사량이 200쯤 됨,0
40034,볶음면 컵라면 먹어봤는데 엄청 짜던데 나는,0
40035,다 좋은데 쥰내 짬 ,0
40036,아 축구는 못참지 나중에 본다,0
40038,솔직히 진짜 별로였슴 그냥 신라면 국물없이 볶아먹는거랑 차이를 모르겠는데 가격은 더 올려받았으니 더 괘씸,0
40041,신라면 볶음면에는 나트륨이 139이 들어있다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
40043,밀리그람 이여야 하는게 맞죠 ㅋㅋㅋ,0
40044,유성문 아 속았어,0
40048,진순은 언제나 옳습니다 반박시 님말도 옳음,0
40049,이분 진순먹고 순해져서 그렇다고합니다,0
40050,라면 평화주의자 ㄷㄷ,0
40051,진순에 런천미트 펩시콜라 국룰이지 반박시 그 말도 옳음ㅋㅋ,0
40052,난 진맵진순 둘다 좋은데신라면은 맛바껴서 별로,0
40053,고고마워요,0
40056,ㅋㅋㅋ 귀여운댓글이넹,0
40060,푸라면 볶음면이라니 이건 못 참지,0
40063,진순파의 신라면볶음면 리뷰,0
40072,앞으로 나랑도 쭉 같이 잘 자내쟈,0
40073,그래도 안 맞은상태에서 서로를 이해하고 알아가는게 진정한 사랑으로 나아가게 해주지 않을까요 처음부터 잘 맞는 사람 보다는,0
40076,동영상 앞부분에 말빨리하는건 진짜 중독성 엄청강해요 ㅎㅎㅎ,0
40078,휴우인생은 아주 길답니다,0
40079,100만 축하해요,0
40080,결혼할 남자가 없어요 ㅠ,0
40085,멀리서보면 희극,0
40086,아기 생기면 전쟁의시작 ,0
40092,훈남훈녀 귀여운부부군요,0
40095,저기 둘이라 행복한거아닐까요 근데 이영상을 보면 누구든 행복해지는거 같네요 큭 부럽다ㅋㅋㅋ,0
40098,5615615 우와 나 알바 사장님 엔프피인데 스트레스 받으면 청소하심 이것도 엠비티아이랑 관련있는건가 ㅋㅋㅋㅋㅋㅋㅋ,0
40100,저는 뼛속까지 인 사람인데 모든 여러가지 결과  계속 잘맞는 로 가 나오는거에요 그래서 특징을 찾아보고 그랬는데 정말 하나도 안맞을거라 생각했는데 소근커플을보고 어쩌면 잘 맞을 수도 있다고 생각이드네요,0
40103,앜ㅋㅋㅋㅋ 맞다 아직 신혼여행안갔짘ㅋㅋ,0
40128,이런 기획 넘 조아요,0
40130,엔프피랑 잇티제가 생각보다 잘맞는거같아요 주위 이 조합 커플이 되게 많음,0
40132,저희 부모님도  이셔서 그런가 더 웃기네욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
40134,결혼한 사람은 이해할 수 있는 말들  저도 신혼인데 넘 공감돼용 ㅋㅋ 좋아요,0
40136,나 같은 딸이란 말을 뱉고말다니 ㅋㅋㅋㅋㅋ,0
40137,서로가 결혼을 추천하는 모습 너무 보기좋네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
40138,결혼은 별로 좋다,0
40139,오프닝부분 옛날에 하던 방식이 튀나와서 너무 좋네용,0
40142,마지막에 그렇게 말씀하니 왠지 안하고싶어짐ㅋㅋ,0
40145,왜 눈에서 광기가 보이죠 ㅋㅋㅋ,0
40146,글씨체가 바뀌었다 ,0
