,comments,sentiment,tokens
3516,와 언니 처음에 되게 승모근 없어졌다 좋아졌다 그러고 있었는데 보면서 딱 말하시니깐 제가 본 게 맞죠 이러면서 좋아하고 있었어요 ㅋㅋㅋㅋㅋ,0.0,"['와', '언니', '처음', '에', '되게', '승', '모근', '없어졌다', '좋아졌다', '그러고', '있었는데', '보면서', '딱', '말', '하시니깐', '제', '가', '본', '게', '맞죠', '이러면서', '좋아하고', '있었어요', 'ㅋㅋㅋㅋㅋ']"
3517,귀여워 너무 귀여워요 ㅠㅜㅜ 행복해,0.0,"['귀여워', '너무', '귀여워요', 'ㅠㅜㅜ', '행복해']"
3518,아 ㅋㅋㅋㅋㅋ 진짜 슈프림 먹ㄴ는데 내가 배 부르네 진짜 ㅋㅋㅋㅋㅋㅋ 리액션 너무 귀여운 거 아니냐구요,0.0,"['아', 'ㅋㅋㅋㅋㅋ', '진짜', '슈프림', '먹', 'ㄴ', '는데', '내', '가', '배', '부르네', '진짜', 'ㅋㅋㅋㅋㅋㅋ', '리액션', '너무', '귀여운', '거', '아니냐구요']"
3519,아고 세꾸 너무 귀엽고 예뻐요 ㅠㅠㅠㅠ 예쁘고 연기 잘하고 착한 점이 채꾸님이랑 새꾸 서로 닮았네 용 채꾸님 교육 하시는 거 진짜 올바르고 좋다고 생각해요 진짜 다시 한 번 세꾸 연기력에 감탄이 나오네용,0.0,"['아', '고', '세', '꾸', '너무', '귀엽고', '예뻐요', 'ㅠㅠㅠㅠ', '예쁘고', '연기', '잘', '하고', '착한', '점', '이', '채꾸님', '이랑', '새', '꾸', '서로', '닮았네', '용', '채꾸님', '교육', '하시는', '거', '진짜', '올바르고', '좋다고', '생각', '해요', '진짜', '다시', '한', '번', '세', '꾸', '연기력', '에', '감탄', '이', '나오네용']"
3520,뭐죠 25분이 이렇게 짧은 시간이던가요 ㅠㅠ 왜 벌써 영상이 끝난 거죠 ㅠㅠㅠ,0.0,"['뭐', '죠', '25분', '이', '이렇게', '짧은', '시간', '이던', '가요', 'ㅠㅠ', '왜', '벌써', '영상', '이', '끝난', '거', '죠', 'ㅠㅠㅠ']"
3521,32222212221 너무 귀여우셔 진짜 ㅠㅠ,0.0,"['32222212221', '너무', '귀여우셔', '진짜', 'ㅠㅠ']"
3522,언니 사랑해 언니 덕분에 맨날 대리 만족하고 가 언니 맛있게 먹는 모습 너무 보기 좋아오,0.0,"['언니', '사랑', '해', '언니', '덕분', '에', '맨날', '대리', '만족하고', '가', '언니', '맛있게', '먹는', '모습', '너무', '보기', '좋아오']"
3523,진짜 너무너무 행복하게 드셔서 덩달아 기 분 좋아져요,0.0,"['진짜', '너무', '너무', '행복하게', '드셔서', '덩달아', '기', '분', '좋아져요']"
3524,아 진짜 예전부터 쭉 봐온 애청자로 요즘 이 살 빼조님 안정기 느낌이라 너무 기분이 좋아요 즐겁게 드시고 또 운동할 땐 하시고 그게 건강한 삶이 죠 살이 찌면 안 된다는 압박감을 가지다 보면 지나치게 억제하다 또 폭식하고 또 자괴감 들고 그런 악순환이 발생할 수 있으니까 너무 마름을 추구 마시고 건강한 몸과 건강한 정신으로 늘 행복하시길 바래요 다른 때보 다 훨씬 행복해 보이시는 것 같아서 댓글 달아봅니다 ㅎㅎ,0.0,"['아', '진짜', '예전', '부터', '쭉', '봐', '온', '애', '청자', '로', '요즘', '이', '살', '빼조', '님', '안정', '기', '느낌', '이라', '너무', '기분', '이', '좋아요', '즐겁게', '드시고', '또', '운동', '할', '땐', '하시고', '그게', '건강한', '삶', '이', '죠', '살이', '찌', '면', '안', '된다는', '압박', '감', '을', '가지', '다', '보면', '지나치게', '억제', '하다', '또', '폭', '식', '하고', '또', '자괴', '감', '들고', '그런', '악순환', '이', '발생', '할', '수', '있으니까', '너무', '마름', '을', '추구', '마시고', '건강한', '몸', '과', '건강한', '정신', '으로', '늘', '행복하시길', '바', '래', '요', '다른', '때보', '다', '훨씬', '행복해', '보이시', '는', '것', '같아서', '댓글', '달', '아', '봅니다', 'ㅎㅎ']"
3525,엄청 맛있게 드시는 것 같아 요 엄청 행복해 보이세용,0.0,"['엄청', '맛있게', '드시는', '것', '같아', '요', '엄청', '행복해', '보이', '세용']"
3526,진짜 너무 맛있고 행복하게 먹어줘서 좋은 거 같음,0.0,"['진짜', '너무', '맛있고', '행복하게', '먹어줘서', '좋은', '거', '같음']"
3527,너무 행복해 보이니까 내가 다 기부니가 좋네,0.0,"['너무', '행복해', '보이', '니까', '내', '가', '다', '기부', '니', '가', '좋네']"
3528,진짜 이 언니는 다시 봐도 참 먹는 게 이 쁘단 말이 지 언니 제 맘 알져,0.0,"['진짜', '이', '언니', '는', '다시', '봐도', '참', '먹는', '게', '이', '쁘단', '말', '이', '지', '언니', '제', '맘', '알져']"
3529,이 아이가 좋은 이 유 너무 맛있게 먹는 닼ㅋㅋㅋㅋㅋㅋㅋㅋ 보는데 침 고 이는 데 너무 맛있게 먹어서 ㅋㅋㅋㅋ 웃기고 귀여움 ㅋㅋㅋㅋㅋㅋㅋㅋ,0.0,"['이', '아이', '가', '좋은', '이', '유', '너무', '맛있게', '먹는', '닼', 'ㅋㅋㅋㅋㅋㅋㅋㅋ', '보는데', '침', '고', '이는', '데', '너무', '맛있게', '먹어서', 'ㅋㅋㅋㅋ', '웃기', '고', '귀', '여', '움', 'ㅋㅋㅋㅋㅋㅋㅋㅋ']"
3530,너무 행복해 하시면서 맛있게 드 시네욬ㅋㅋㅋㅋ 다이어트가 평생 과 제 긴 하지요 ㅋㅋㅋㅋㅋㅋ,0.0,"['너무', '행복해', '하시면서', '맛있게', '드', '시', '네', '욬', 'ㅋㅋㅋㅋ', '다이어트', '가', '평생', '과', '제', '긴', '하지요', 'ㅋㅋㅋㅋㅋㅋ']"
3531,내일이 주말이라 유난히 더 재밌 다 ㅋㅋ,0.0,"['내일', '이', '주말', '이라', '유난히', '더', '재밌', '다', 'ㅋㅋ']"
3532,채린 언니 저렇게 동생이 착하게 클 수 있게 노력하는 모습이 딱 보인 다ㅠ,0.0,"['채린', '언니', '저렇게', '동생', '이', '착하게', '클', '수', '있게', '노력', '하는', '모습', '이', '딱', '보인', '다', 'ㅠ']"
3533,정말 사랑스러운 여동생,0.0,"['정말', '사랑스러운', '여동생']"
3534,빨리 왔당 늦은 밤 동안 수고하십니당,0.0,"['빨리', '왔당', '늦은', '밤', '동안', '수고', '하십니당']"
3535,오푸닝이 너무 웃겨 욕 ㅋㅋㅋ,0.0,"['오푸닝', '이', '너무', '웃겨', '욕', 'ㅋㅋㅋ']"
3536,하걍 이 온니 미쳤는데 저렇게 예의 잘 지키고 남 기분 생각해주는 사람 보면 너무 좋음 내 주변에 하도 성격 들 들볶게 하는 사람이 많아 그런 가장 점 하나 더 알게 되니까 막 사람이 갑자기 더 좋아서 미칠 거 같음 어떻할 거예요 언니 진짜 나 힘들어,0.0,"['하', '걍', '이', '온', '니', '미쳤는데', '저렇게', '예의', '잘', '지키고', '남', '기분', '생각', '해주는', '사람', '보면', '너무', '좋음', '내', '주변', '에', '하도', '성격', '들', '들', '볶게', '하는', '사람', '이', '많아', '그런', '가장', '점', '하나', '더', '알', '게', '되니까', '막', '사람', '이', '갑자기', '더', '좋아서', '미칠', '거', '같음', '어떻', '할', '거', '예요', '언니', '진짜', '나', '힘들어']"
3537,진짜 이 영상이 채똥 영상 중에 진짜 ㄹㅈㄷ 1일 1영상 하고 있습니 당ㅠㅠㅠ 진짜 너무 재밌어용,0.0,"['진짜', '이', '영상', '이', '채똥', '영상', '중', '에', '진짜', 'ㄹㅈㄷ', '1일', '1', '영상', '하고', '있', '습', '니', '당', 'ㅠㅠㅠ', '진짜', '너무', '재밌어용']"
3538,세꾸 연기 진짜 잘함,0.0,"['세', '꾸', '연기', '진짜', '잘', '함']"
3539,세린님 눈치보는 연기 기가 막히심 다 진짜 놀랬음,0.0,"['세린', '님', '눈치', '보는', '연기', '기', '가', '막히', '심', '다', '진짜', '놀랬음']"
3540,아니 뭐 야 동생 분 배우 데뷔 가자,0.0,"['아니', '뭐', '야', '동생', '분', '배우', '데뷔', '가자']"
3541,채꾸님 진짜 맘이 너무 이쁜 게 다보인다,0.0,"['채꾸님', '진짜', '맘', '이', '너무', '이쁜', '게', '다', '보인다']"
3542,헐 세린이가 똥꾸님 동생인 줄 알았네요 ㅋㅋㅋㅋㅋㅋ 연기 완전 잘해요 ㅠㅠ 저 같아도 깜빡 속을 듯,0.0,"['헐', '세린', '이', '가', '똥꾸', '님', '동생', '인', '줄', '알았네요', 'ㅋㅋㅋㅋㅋㅋ', '연기', '완전', '잘', '해요', 'ㅠㅠ', '저', '같아도', '깜빡', '속', '을', '듯']"
3543,똥구님 진짜 너무 좋다,0.0,"['똥구', '님', '진짜', '너무', '좋다']"
3544,ㅋㅋㅋㅋ 세린 언니 연기 개잘해 ㅋㅋㅋ,0.0,"['ㅋㅋㅋㅋ', '세린', '언니', '연기', '개잘', '해', 'ㅋㅋㅋ']"
3545,세꾸님 진짜 연기 잘하신 다ㅠㅠ 세꾸님은 잘 하시는 거 많은 가보다 ㅠㅠ,0.0,"['세', '꾸', '님', '진짜', '연기', '잘', '하신', '다', 'ㅠㅠ', '세', '꾸', '님', '은', '잘', '하시는', '거', '많은', '가보다', 'ㅠㅠ']"
3546,영상 올라오면 아껴볼려 구 천천히 보는 거 저뿐인 가요 ㅠㅠㅠㅠㅠ 살빼조님 먹방에 빠지면 못 헤어 나오는 거 같아 요 ㅠㅠㅠ,0.0,"['영상', '올라오면', '아껴', '볼려', '구', '천천히', '보는', '거', '저', '뿐', '인', '가요', 'ㅠㅠㅠㅠㅠ', '살빼', '조', '님', '먹방', '에', '빠지면', '못', '헤어', '나오는', '거', '같아', '요', 'ㅠㅠㅠ']"
3547,언니 ㅠ 저 오늘 친구랑 기껏 운동하고 왔는데 언니 먹방 보고 로제떡볶이 시켰어요 ㅠㅠ 언니 먹방이 진짜 최고,0.0,"['언니', 'ㅠ', '저', '오늘', '친구', '랑', '기껏', '운동', '하고', '왔는데', '언니', '먹방', '보고', '로', '제', '떡볶이', '시켰어요', 'ㅠㅠ', '언니', '먹방', '이', '진짜', '최고']"
3548,우리 케이크 단면 보여주려고 불편하더라도 반대로 케이크 먹는 울 언니 ㅠㅠㅠ 온니 저희는 언니가 편하게 먹으면서 리 액션하고 맛 설명해주는 게 좋아요 오바한 거면 ㅈㅅ,0.0,"['우리', '케이크', '단면', '보여주려고', '불편하더라도', '반대', '로', '케이크', '먹는', '울', '언니', 'ㅠㅠㅠ', '온', '니', '저희', '는', '언니', '가', '편하게', '먹으면서', '리', '액션', '하고', '맛', '설명', '해주는', '게', '좋아요', '오', '바', '한', '거', '면', 'ㅈㅅ']"
3549,얼마만에 영상이냐 ㅠㅠ,0.0,"['얼마', '만에', '영상', '이냐', 'ㅠㅠ']"
3550,다음 편요 개꿀잼,0.0,"['다음', '편요', '개꿀잼']"
3551,꼭 일본과 한국 같군요,0.0,"['꼭', '일본', '과', '한국', '같군요']"
3552,잠깐 비켜봐 해볼 게 있어,0.0,"['잠깐', '비켜', '봐', '해볼', '게', '있어']"
3553,유익하고 좋은 영상이네요,0.0,"['유익하고', '좋은', '영', '상이', '네', '요']"
3554,스케일 레전드네요 형님 좋은 영상 감사합니다,0.0,"['스케일', '레전드', '네', '요', '형님', '좋은', '영상', '감사합니다']"
3555,와 진짜 아이디어 신박하시다,0.0,"['와', '진짜', '아이디어', '신', '박하시다']"
3556,오랫만에 왔는데 재미있네요,0.0,"['오랫', '만', '에', '왔는데', '재미있네요']"
3557,동생 분 연기 너무 잘해서 놀랐어 용 ㅠㅠ,0.0,"['동생', '분', '연기', '너무', '잘', '해서', '놀랐어', '용', 'ㅠㅠ']"
3558,세린이 귀여워 ㅜㅜㅠ 귀여워 너무 귀여워 죽 겟어 진짜 ㅜㅠㅠㅠㅠㅠ사랑해나 얘 너무 좋아 ㅠㅠㅠㅜㅜ,0.0,"['세린', '이', '귀여워', 'ㅜㅜㅠ', '귀여워', '너무', '귀여워', '죽', '겟어', '진짜', 'ㅜㅠㅠㅠㅠㅠ', '사랑', '해나', '얘', '너무', '좋아', 'ㅠㅠㅠㅜㅜ']"
3559,세꾸진짜 예쁘다,0.0,"['세', '꾸', '진짜', '예쁘다']"
3560,채꾸님 같은 언니 있었으면 좋겠다,0.0,"['채꾸님', '같은', '언니', '있었으면', '좋겠다']"
3561,보고 또 봐도 세꾸님이랑 채 꾸님이랑 닮으셨다 둘 다 성격도 좋으시고 예쁘시고 다해,0.0,"['보고', '또', '봐도', '세', '꾸', '님', '이랑', '채', '꾸님', '이랑', '닮으셨다', '둘', '다', '성격', '도', '좋으시고', '예쁘시고', '다해']"
3562,채꾸님 그냥 예쁜 게 아니네요 미인이 시 네 요 세꾸님은 귀여우세요 다들 인 정 똥꾸님은 잘생겼어 용 채 꾸똥꾸 세꾸님 사랑 해용,0.0,"['채꾸님', '그냥', '예쁜', '게', '아니네요', '미인', '이', '시', '네', '요', '세', '꾸', '님', '은', '귀여우세요', '다', '들', '인', '정', '똥꾸', '님', '은', '잘생겼어', '용', '채', '꾸', '똥꾸', '세', '꾸', '님', '사랑', '해용']"
3563,연기 잘하는 건 유전인 듯,0.0,"['연기', '잘', '하는', '건', '유전', '인', '듯']"
3564,와세린님 진짜 연기 잘하시고 성인되면 연기자 될 거 같으세요짱,0.0,"['와', '세린', '님', '진짜', '연기', '잘', '하시고', '성인', '되면', '연기자', '될', '거', '같으세요', '짱']"
3565,와 연기 진짜 잘하는데 세꾸 진심으루 연기자 해도 될 것 같아 요 ㅋㅋㅋㅋㅋㅋ,0.0,"['와', '연기', '진짜', '잘', '하는데', '세', '꾸', '진심', '으루', '연기자', '해도', '될', '것', '같아', '요', 'ㅋㅋㅋㅋㅋㅋ']"
3566,채꾸똥꾸님 찐 팬이에 요 채꾸똥꾸님 영상 많이 봐요 완전 찐찐찐찐찐 팬이에요,0.0,"['채', '꾸', '똥꾸', '님', '찐', '팬', '이', '에', '요', '채', '꾸', '똥꾸', '님', '영상', '많이', '봐요', '완전', '찐', '찐', '찐', '찐', '찐', '팬', '이에요']"
3567,세꾸 연기 천재 다 얼굴만 이쁜 줄 알았더니만 연기도 잘하구먼,0.0,"['세', '꾸', '연기', '천재', '다', '얼굴', '만', '이쁜', '줄', '알았더니만', '연기', '도', '잘', '하구', '먼']"
3568,와 아니 오늘 채꾸님 왤 케 이 쁘세요 진짜 사람 미모가 아니에요 세꾸님도 연기 너무 잘하세요 배우가 장래 희망 인 사람은 본받고 갑니다 똥꾸님도 너무 귀여우셔 용,0.0,"['와', '아니', '오늘', '채꾸님', '왤', '케', '이', '쁘세', '요', '진짜', '사람', '미모', '가', '아니에요', '세', '꾸', '님', '도', '연기', '너무', '잘', '하세요', '배우', '가', '장래', '희망', '인', '사람', '은', '본받고', '갑니다', '똥꾸', '님', '도', '너무', '귀여우셔', '용']"
3569,언니도 동생도 예쁘네요,0.0,"['언니', '도', '동생', '도', '예쁘네요']"
3570,아 진짜 너무 꿀잼인데 ㅋㅋㅋㅋㅋ 어떻게 세꾸를 생각하지 ㅋㅋ 세꾸 표정 연기 잘한 다 채 꾸 혼내는 거 무섭다ㅠ 세꾸 언니한테 잘해야겠넴 채꾸 드디어 속았네 ㅋㅋㅋ,0.0,"['아', '진짜', '너무', '꿀잼', '인데', 'ㅋㅋㅋㅋㅋ', '어떻게', '세', '꾸를', '생각', '하지', 'ㅋㅋ', '세', '꾸', '표정', '연기', '잘한', '다', '채', '꾸', '혼내는', '거', '무섭다', 'ㅠ', '세', '꾸', '언니', '한테', '잘', '해야겠', '넴', '채', '꾸', '드디어', '속', '았', '네', 'ㅋㅋㅋ']"
3571,매번 초심 잃지 않고 열심히 해주시는 허팝님 감사합니다 언제나 응원하고 있어요사랑합니다,0.0,"['매번', '초심', '잃지', '않고', '열심히', '해주시', '는', '허', '팝', '님', '감사합니다', '언제나', '응원', '하고', '있어요', '사랑', '합니다']"
3572,동생 분 너무 귀엽고 예뻐요,0.0,"['동생', '분', '너무', '귀엽고', '예뻐요']"
3573,요즘 대세 허팝,0.0,"['요즘', '대세', '허', '팝']"
3574,엄청 재밌어요코로나 조심하세요,0.0,"['엄청', '재밌어요', '코로나', '조심하세요']"
3575,진짜 이 분은 몇 년 이 지나도 초심을 안 잃으신다,0.0,"['진짜', '이', '분', '은', '몇', '년', '이', '지나도', '초심', '을', '안', '잃으', '신다']"
3576,ㄹㅇ 편집 스타일은 더 좋아졌는데 초심은 안 잃음,0.0,"['ㄹㅇ', '편집', '스타일', '은', '더', '좋아졌는데', '초심', '은', '안', '잃음']"
3577,동생 혼내는 채꾸님 완전 무섭네요 세린이는 연기를 너무 잘해요 정말 안 속을 수가 없을 것 같습니다,0.0,"['동생', '혼내는', '채꾸님', '완전', '무섭네요', '세린', '이', '는', '연기', '를', '너무', '잘', '해요', '정말', '안', '속', '을', '수가', '없을', '것', '같습니다']"
3578,김정민씨가 감동을 너무 받아서,0.0,"['김정민', '씨', '가', '감동', '을', '너무', '받아서']"
3579,이제 쌈디 덩휘 상이는 진짜 가수가 됫 네 ㅋㅋㅋㅋㅋㅋ,0.0,"['이제', '쌈디', '덩휘', '상이', '는', '진짜', '가수', '가', '됫', '네', 'ㅋㅋㅋㅋㅋㅋ']"
3580,상이 오빠 너무 짱이예요 내가 아는 사람 중에 젤 짱 이야 이상이,0.0,"['상이', '오빠', '너무', '짱', '이예', '요', '내', '가', '아는', '사람', '중', '에', '젤', '짱', '이야', '이상', '이']"
3581,해 질 때까지 큐엔에이 해주는 언니 사랑해 여,0.0,"['해', '질', '때', '까지', '큐', '엔', '에이', '해주는', '언니', '사랑', '해', '여']"
3582,진짜 도도 하고 예쁜데 사랑 많이 받고 자란 사랑스러운 모습이 너무 반전 매력이에요 가진 거에 비해 과 시 욕도 많이 없어서 더 찐 같은 너낌 암튼 사랑한 다구요 악플다는 놈들 있으면 뚜까 맞아야대 소듕한 프리지아 언니 지켜 지켜 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0.0,"['진짜', '도도', '하고', '예쁜데', '사랑', '많이', '받고', '자란', '사랑스러운', '모습', '이', '너무', '반전', '매력', '이에요', '가진', '거', '에', '비해', '과', '시', '욕', '도', '많이', '없어서', '더', '찐', '같은', '너', '낌', '암튼', '사랑', '한', '다', '구', '요', '악플다는', '놈', '들', '있으면', '뚜', '까', '맞아야대', '소듕', '한', '프리지아', '언니', '지켜', '지켜', 'ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ']"
3583,언니만큼 구독자들을 아껴주는 사람은 없어요 항상 어딜 가나 프링이 먼저 찾아주고 고민 상담도 진심으로 들어주고 프링이 들 눈에 아껴주는 모습이 진심으로 보여서 항상 고마울 따름이에요 50만 축하해요 우리 꼭 만나는 날이 왔으면 좋겠어요 송지아 섹시걸 이라고 외치는 사람 있으면 저인 걸로 알아주기,0.0,"['언니', '만큼', '구', '독자', '들', '을', '아껴주는', '사람', '은', '없어요', '항상', '어딜', '가나', '프링', '이', '먼저', '찾아주고', '고민', '상담', '도', '진심', '으로', '들어주고', '프링', '이', '들', '눈', '에', '아껴주는', '모습', '이', '진심', '으로', '보', '여서', '항상', '고마울', '따름', '이에요', '50만', '축하', '해요', '우리', '꼭', '만나는', '날', '이', '왔으면', '좋겠어요', '송지아', '섹시', '걸', '이라고', '외치는', '사람', '있으면', '저', '인', '걸', '로', '알아주기']"
3584,진짜 그 누구보다 팬들한테 진심인 게 잘 보이는 유튜버인 것 같아 요 유튜브 완전 초창기 때부터 봤는데 프링이들이 점점 많이 늘어가면서 의견을 모두 수용하기 힘드실 텐데 항상 프링이들이 원하는 것 흐름을 잘 파악하시는 것 같아 요 푸리쟈 넘 쬐 공 나는 ㅇㅑ 자랑스러운 프링이,0.0,"['진짜', '그', '누구', '보다', '팬', '들', '한테', '진심', '인', '게', '잘', '보이는', '유튜버', '인', '것', '같아', '요', '유튜브', '완전', '초창', '기', '때', '부터', '봤는데', '프링이들', '이', '점점', '많이', '늘어가면서', '의견', '을', '모두', '수용', '하기', '힘드실', '텐데', '항상', '프링이들', '이', '원하는', '것', '흐름', '을', '잘', '파악', '하시는', '것', '같아', '요', '푸리', '쟈', '넘', '쬐', '공', '나', '는', 'ㅇㅑ', '자랑스러운', '프링', '이']"
3585,진짜 솔직해서 매력적이다 언니 매력 알고 있었지만 불편할 수 있는 부분 솔직하게 말해줘서 더 매력적이에 요 사랑해,0.0,"['진짜', '솔직해서', '매력', '적', '이다', '언니', '매력', '알', '고', '있었지만', '불편할', '수', '있는', '부분', '솔직하게', '말', '해줘서', '더', '매력', '적이에', '요', '사랑', '해']"
3586,언닝 진짜 저희들 좋아하는 마음 너무 잘 느껴져요 진짜 우리도 너무 싸랑행,0.0,"['언닝', '진짜', '저희', '들', '좋아하는', '마음', '너무', '잘', '느껴져요', '진짜', '우리', '도', '너무', '싸랑', '행']"
3587,나 진짜 프리지아 사랑해 언니 말대로 이 마음이 그대로 전해지는지 궁금해요 평생 프링이 할래용,0.0,"['나', '진짜', '프리지아', '사랑', '해', '언니', '말', '대로', '이', '마음', '이', '그대로', '전해지는지', '궁금해요', '평생', '프링', '이', '할래', '용']"
3588,언니가 프링이 들 아끼고 사랑하는 마음이 너무 잘 느껴져서 한 순간도 스킵하지 않고 봐 쒀 프링이들도 그 마음 잘 아니까 프리지 아프링이 영원하자 구웅,0.0,"['언니', '가', '프링', '이', '들', '아끼고', '사랑', '하는', '마음', '이', '너무', '잘', '느껴져서', '한', '순간', '도', '스킵', '하지', '않고', '봐', '쒀', '프링이들', '도', '그', '마음', '잘', '아니까', '프리', '지', '아프', '링', '이', '영원하자', '구웅']"
3589,나 진짜 진짜 프리지아만큼 팬 사랑 쩌는 유튜버 본 적 없다 마음 잘 느껴져요,0.0,"['나', '진짜', '진짜', '프리지아', '만큼', '팬', '사랑', '쩌', '는', '유튜버', '본', '적', '없다', '마음', '잘', '느껴져요']"
3590,언닝 진짜 너무 예쁘고 ㅠㅠㅠ 인간 루피 아니냐 구 완 전 애기애기 한 머리핀 이 어떻게 저렇게 잘 어울리는 거야 항상 프링이 들 아껴줘서 고마워요 평생 프링이라는 거지,0.0,"['언닝', '진짜', '너무', '예쁘고', 'ㅠㅠㅠ', '인간', '루피', '아니냐', '구', '완', '전', '애기', '애기', '한', '머리핀', '이', '어떻게', '저렇게', '잘', '어울리는', '거야', '항상', '프링', '이', '들', '아껴줘서', '고마워요', '평생', '프링', '이라는', '거지']"
3591,언니를 처음 봤던 옷장 털기 영상 때부터 꾸준히 함께 하고 있는 프링이랍니다 고단한 하루 속에서 활력소가 되주는 언니 영상이 있어서 너무 행복해요 그리고 언니만의 긍정 에너지는 보는 사람까지 행복회로 돌리게 만들어줘서 너무 좋아요 저도 언니처럼 누군가에게 좋은 영향력을 행사하는 사람이 되고 싶어요 단순히 재미만을 주는 게 아닌 본받을 점이 많은 존재가  제가 응원하는 유튜버라는 것에 감사해요,0.0,"['언니', '를', '처음', '봤던', '옷장', '털기', '영상', '때', '부터', '꾸준히', '함께', '하고', '있는', '프링이랍니', '다', '고단', '한', '하루', '속', '에서', '활력소', '가', '되주는', '언니', '영상', '이', '있어서', '너무', '행복해요', '그리고', '언니', '만의', '긍정', '에너지', '는', '보는', '사람', '까지', '행복', '회로', '돌리게', '만들어줘서', '너무', '좋아요', '저', '도', '언니', '처럼', '누군가', '에게', '좋은', '영향력', '을', '행사', '하는', '사람', '이', '되고', '싶어요', '단순히', '재미', '만을', '주는', '게', '아닌', '본받을', '점', '이', '많은', '존재', '가', '제', '가', '응원', '하는', '유튜버', '라는', '것', '에', '감사해요']"
3592,와근데 보통 금수저냐고 물어보면 아니라 고 하는데 솔직하게 인정하고 부모님한테 감사하다고 하는 거 정말 좋다,0.0,"['와', '근데', '보통', '금수', '저냐', '고', '물어보면', '아니라', '고', '하는데', '솔직하게', '인정', '하고', '부모님', '한테', '감사하다고', '하는', '거', '정말', '좋다']"
3593,아구 해가 떴을 때부터 해가 다 질 때 까지 답변하느라 넘 수고 많았어요 항상 좋은 기분 좋은 기운 좋은 용기 주셔서 감사합니다 아프지 말 구 올해도 온니 하고 싶은 거 하다 허먄서 행복하게 지 냈으면 좋겠어요,0.0,"['아구', '해', '가', '떴을', '때', '부터', '해', '가', '다', '질', '때', '까지', '답변', '하느라', '넘', '수고', '많았어요', '항상', '좋은', '기분', '좋은', '기운', '좋은', '용기', '주셔서', '감사합니다', '아프지', '말', '구', '올해', '도', '온', '니', '하고', '싶은', '거', '하다', '허먄', '서', '행복하게', '지', '냈으면', '좋겠어요']"
3594,인성도 금수저 다 프라쟈님은,0.0,"['인성', '도', '금수', '저', '다', '프라', '쟈', '님', '은']"
3595,언니는 진짜 큐티 섹시에 정석 ㅠㅠ,0.0,"['언니', '는', '진짜', '큐티', '섹시', '에', '정석', 'ㅠㅠ']"
3596,지아님 영상 보면 진짜 하루 피로가 싹 풀려 용,0.0,"['지아', '님', '영상', '보면', '진짜', '하루', '피로', '가', '싹', '풀려', '용']"
3597,와 처음 알았내요 신기해요,0.0,"['와', '처음', '알았내요', '신기해요']"
3598,드디어 올라왔다 ㅏ,0.0,"['드디어', '올라왔다', 'ㅏ']"
3599,핫가이 세 명 모였네 정말 멋지십니다날이 많이 더운데 지금도 나라를 지키고 계셔주는 분들이 생각나네요 감사합니다,0.0,"['핫', '가', '이', '세', '명', '모였네', '정말', '멋지십니다', '날', '이', '많이', '더운데', '지금', '도', '나라', '를', '지키고', '계셔주는', '분', '들', '이', '생각나네요', '감사합니다']"
3600,세린이 연기 많이 늘었다 아 몰카 성공 축하해요,0.0,"['세린', '이', '연기', '많이', '늘었다', '아', '몰카', '성공', '축하', '해요']"
3601,나중에 아기 교육 진짜 잘하실 것 같아 요 ㅋㅋㅋ,0.0,"['나중', '에', '아기', '교육', '진짜', '잘', '하실', '것', '같아', '요', 'ㅋㅋㅋ']"
3602,채꾸님 진짜 잘 타이르신다한참 어린 동생을 저렇게 혼을 내는 게 쉽지 않은데 ㅠㅠㅠ 경험상 자꾸 마음이 약해지 더 다구요 ㅋㅋㅋㅋ 진짜 멋있으셔 요 ㅠㅠㅠㅠ,0.0,"['채꾸님', '진짜', '잘', '타', '이르', '신다', '한참', '어린', '동생', '을', '저렇게', '혼', '을', '내는', '게', '쉽지', '않은데', 'ㅠㅠㅠ', '경험', '상', '자꾸', '마음', '이', '약해지', '더', '다', '구', '요', 'ㅋㅋㅋㅋ', '진짜', '멋있으셔', '요', 'ㅠㅠㅠㅠ']"
3603,언니 오빠 사랑합니다,0.0,"['언니', '오빠', '사랑', '합니다']"
3604,날이 어두워지는 게 왜 이 리 귀엽 죠 ㅋㅋㅋㅠㅠㅠㅠ 동갑이지만 저도 언니라고 부를 래 요 프링이가 되어서 행복해요,0.0,"['날', '이', '어두워지는', '게', '왜', '이', '리', '귀엽', '죠', 'ㅋㅋㅋㅠㅠㅠㅠ', '동갑', '이지만', '저', '도', '언니', '라고', '부를', '래', '요', '프링이', '가', '되어서', '행복해요']"
3605,프리지아보다 나이 많은데 프리지아를 언니라고 부르고 싶을 때가 있어요 특히 자존감 떨어지는 기 분 들 때 프리지아의 핫한 뇨자 핫한 뇨자 말투를 떠올리며 허리부터 피게 되네요,0.0,"['프리지아', '보다', '나이', '많은데', '프리지아', '를', '언니', '라고', '부르고', '싶을', '때', '가', '있어요', '특히', '자존감', '떨어지는', '기', '분', '들', '때', '프리지아', '의', '핫', '한', '뇨자', '핫', '한', '뇨자', '말투', '를', '떠올리며', '허리', '부터', '피', '게', '되네요']"
