,comments,sentiment,tokens
6620,납치 음모론 좀 적당히 했으면 좋겠네야 밤도 아니고 오후 6시 언저린 데 그 시간에 분당에 사람이 얼마나 많지 모르나 알면 그 딴 소리들 못할 텐데 지 네가 8시만 되면 셧다운되는 개촌 구석 버러지들이라 체감을 못하나,1.0,"['납치', '음모론', '좀', '적당히', '했으면', '좋', '겠네야', '밤', '도', '아니고', '오후', '6시', '언', '저', '린', '데', '그', '시간', '에', '분당', '에', '사람', '이', '얼마나', '많지', '모르나', '알', '면', '그', '딴', '소리', '들', '못', '할', '텐데', '지', '네', '가', '8시', '만', '되면', '셧다운', '되는', '개촌', '구석', '버러지', '들', '이라', '체감', '을', '못', '하나']"
6621,여기 댓글들이 진짜 한국 개 같은 나라라고 말해주네 ㅋㅋ,1.0,"['여기', '댓글', '들', '이', '진짜', '한국', '개', '같은', '나라', '라고', '말', '해주네', 'ㅋㅋ']"
6622,이 사건이 자살이라면 자살이 아니더라도 우리 사회는 진짜 반성하고 제도 좀 고쳐야 함 이런 사건이 한 두 번 있는 것도 아니고 십년 넘게 청소년 자살이 꾸준히 일어나는데도 이 딴 교육제도랑 사회 구조는 변한 거 하나 없잖아 ㅋㅋㅋㅋ 지금 고 1인데 오늘 영어시험 예상보다 너무 망쳐서 진짜 자살 충동든다 답 대충 맞춰봤는데 존 나 틀렸더라 중간 땐 1이었는데 한 3 나올 거 같아서  진짜 자살 마렵다 애들도 오늘 시험 치고 야 자살각이 다 한강각이 다 이 말만 몇 번을 했는데 농담이더라도 이게 농담이 되면 안 되는 거 아닌가 중요한 건 이런 생각을 사람들 전부 다 하는데 정치하는 틀 딱 새끼들이 지들 돈 쳐 먹을 궁리나 하지 전혀 신경도 안 쓴다는 거 다 맨날 생명존중 교육 자살예방교육이랍시고 좆 같은 웹드라마 같은 거나 보여주고 ㅋㅋ 근본적인 원인은 찾으려고도 안하는 듯,1.0,"['이', '사건', '이', '자살', '이', '라면', '자살', '이', '아니더라도', '우리', '사회', '는', '진짜', '반성', '하고', '제도', '좀', '고쳐야', '함', '이런', '사건', '이', '한', '두', '번', '있는', '것', '도', '아니고', '십년', '넘게', '청소년', '자살', '이', '꾸준히', '일어나는데도', '이', '딴', '교육제도', '랑', '사회', '구조', '는', '변한', '거', '하나', '없잖아', 'ㅋㅋㅋㅋ', '지금', '고', '1', '인데', '오늘', '영어', '시험', '예상', '보다', '너무', '망쳐서', '진짜', '자살', '충동든다', '답', '대충', '맞춰', '봤는데', '존', '나', '틀렸더라', '중간', '땐', '1', '이었는데', '한', '3', '나올', '거', '같아서', '진짜', '자살', '마렵다', '애', '들', '도', '오늘', '시험', '치고', '야', '자살', '각', '이', '다', '한강', '각', '이', '다', '이', '말', '만', '몇', '번', '을', '했는데', '농담', '이', '더라도', '이', '게', '농담', '이', '되면', '안', '되는', '거', '아닌가', '중요한', '건', '이런', '생각', '을', '사람', '들', '전부', '다', '하는데', '정치', '하는', '틀', '딱', '새끼', '들', '이', '지', '들', '돈', '쳐', '먹을', '궁리', '나', '하지', '전혀', '신경', '도', '안', '쓴다는', '거', '다', '맨날', '생명', '존중', '교육', '자살', '예방', '교육', '이', '랍시고', '좆', '같은', '웹', '드라마', '같은', '거나', '보여주고', 'ㅋㅋ', '근본', '적', '인', '원인', '은', '찾으려고도', '안', '하는', '듯']"
6623,인디 ㅗ,1.0,"['인디', 'ㅗ']"
6624,쿵쾅이 들 또 몰려온다,1.0,"['쿵쾅', '이', '들', '또', '몰려온다']"
6625,또 음모론 ㅆㅂ 정부가 죽였냐,1.0,"['또', '음모론', 'ㅆㅂ', '정부', '가', '죽였냐']"
6626,클레오 빡 돌아 사망 경위에 대해서 뇌피셜 싸지 말라고 말한 거 임벌써 납치니 어쩌니 말이 많길래,1.0,"['클레오', '빡', '돌아', '사망', '경위', '에', '대해', '서', '뇌피셜', '싸지', '말', '라고', '말', '한', '거', '임', '벌써', '납치', '니', '어쩌', '니', '말', '이', '많길래']"
6627,방구석 코난들 오열,1.0,"['방', '구석', '코난', '들', '오열']"
6628,나얼 박효신 무능,1.0,"['나얼', '박효신', '무능']"
6629,파타퐁 갤러리 노딱 휘핑님의 부활을 적극 기 원합니다,1.0,"['파타', '퐁', '갤러리', '노', '딱', '휘핑님', '의', '부활', '을', '적극', '기', '원합니다']"
6630,얘 일 베더만 ㅋㅋㅋㅋㅋㅋ,1.0,"['얘', '일', '베더만', 'ㅋㅋㅋㅋㅋㅋ']"
6631,재드래곤 챔피언스리그 같은 소리하고 잇네 약 빨아서 해마다 우승 먹은 대회 따위가 무슨 챔피언스리그이고 무슨 최고의 명성이 냨ㅋㅋㅋㅋㅋ 약빨로 해마다 우승 먹고 걸러내지도 못하는 허접한 도핑테스트 수준이 무슨 최고의 명성 너 같은 사 대주의자한테나 최고의 명성이 겟지,1.0,"['재', '드래곤', '챔피언스리그', '같은', '소리', '하고', '잇네', '약', '빨아서', '해마다', '우승', '먹은', '대회', '따위', '가', '무슨', '챔피언스리그', '이고', '무슨', '최고', '의', '명성', '이', '냨', 'ㅋㅋㅋㅋㅋ', '약', '빨', '로', '해마다', '우승', '먹고', '걸러', '내', '지도', '못', '하는', '허', '접', '한', '도핑', '테스트', '수준', '이', '무슨', '최고', '의', '명성', '너', '같은', '사', '대', '주의자', '한테', '나', '최고', '의', '명성', '이', '겟', '지']"
6632,ㅋㅋㅋㅋㅋㅋ 약물을 꺼내면 9000초 미국 메이저 리그도 대 약물 시대였는데 지금 미국 메이저리그를 쓰레기라고 부름 약쟁이 암스트롱도 활동을 00년대 중반까지 했지 10년대 와서는 약물도 없고 있어도 욕 개처 먹고 매장 당함 ㅋㅋ 약물로 흠을 내려면 못 내는 스포츠가 없지 역도 단거리 등 등 병신아 ㅋㅋ,1.0,"['ㅋㅋㅋㅋㅋㅋ', '약물', '을', '꺼내면', '9000초', '미국', '메이저', '리그', '도', '대', '약물', '시대', '였는데', '지금', '미국', '메이저리그', '를', '쓰레기', '라고', '부름', '약', '쟁이', '암스트롱', '도', '활동', '을', '00년', '대', '중반', '까지', '했지', '10년', '대', '와', '서는', '약물', '도', '없고', '있어도', '욕', '개처', '먹고', '매장', '당함', 'ㅋㅋ', '약물', '로', '흠', '을', '내', '려면', '못', '내는', '스포츠', '가', '없지', '역도', '단거리', '등', '등', '병신', '아', 'ㅋㅋ']"
6633,남자 망신 좀 하지 말자 ㅋㅋㅋㅋ,1.0,"['남자', '망신', '좀', '하지', '말', '자', 'ㅋㅋㅋㅋ']"
6634,해마다 우승 그래 랜스암스트롱 이후 크리스 프룸이 최고의 선수였지 4번 우승했으니까 그런데 당연히 약물 의혹이 있었고 그래서 이것저것 검사 다 하고 자전거 검사 다하고 다 했다 그래서 나온 결론이 인간이 낼 수 있는 최고 수준의 파워를 내는 선수 다 이거였지 아직도 뛰고 있다 이스라엘 스타트업 네이션 이라는 팀에서 궁굼하면 찾아봐라 빙아,1.0,"['해마다', '우승', '그래', '랜스', '암스트롱', '이후', '크리스', '프룸', '이', '최고', '의', '선수였지', '4', '번', '우승했으니까', '그런데', '당연히', '약물', '의혹', '이', '있었고', '그래서', '이', '것', '저', '것', '검사', '다', '하고', '자전거', '검사', '다', '하고', '다', '했다', '그래서', '나온', '결론', '이', '인간', '이', '낼', '수', '있는', '최고', '수준', '의', '파워', '를', '내는', '선수', '다', '이거였지', '아직도', '뛰고', '있다', '이스라엘', '스타트업', '네이션', '이라는', '팀', '에서', '궁굼하', '면', '찾아봐라', '빙', '아']"
6635,마지막 개새끼 맺집보소ㅋㅋㅋ 복날 개패듯 패야 할 듯,1.0,"['마지막', '개새끼', '맺', '집', '보소', 'ㅋㅋㅋ', '복날', '개패듯', '패', '야', '할', '듯']"
6636,치이면 뒤지기 때문에 ㅋㅋㅋ,1.0,"['치이면', '뒤지기', '때문', '에', 'ㅋㅋㅋ']"
6637,길게 쓰셨는데 언젠간 읽어볼게요 나이 어린 친구한테 조롱이나 당하고 제가 꼬리 내려드릴게요 근데 진짜 틀 딱 들 이기려드는 거 역겹긴 하다,1.0,"['길게', '쓰셨는데', '언', '젠', '간', '읽어', '볼게요', '나이', '어린', '친구', '한테', '조롱', '이나', '당하고', '제', '가', '꼬리', '내려', '드릴게요', '근데', '진짜', '틀', '딱', '들', '이기려', '드는', '거', '역겹긴', '하다']"
6638,유동 김 저 정도 길이의 글도 못 읽는 듯 하다 이게 바로 난독이구나 세상이 바뀌는 건데 그거에 적응 못하고 도로의 자전거가 짜증난다는 꼰데 기질이 보인 다 연세가 많으신 듯 하다 본인 나이가 어리다고 착각한 다 17세교인가 아 이게 뭔지도 모르겠구나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1.0,"['유동', '김', '저', '정도', '길이', '의', '글', '도', '못', '읽는', '듯', '하다', '이', '게', '바로', '난독', '이구나', '세상', '이', '바뀌는', '건데', '그거', '에', '적응', '못', '하고', '도로', '의', '자전거', '가', '짜증난다는', '꼰데', '기질', '이', '보인', '다', '연세', '가', '많으신', '듯', '하다', '본인', '나이', '가', '어리다고', '착각', '한', '다', '17', '세', '교인', '가', '아', '이', '게', '뭔', '지도', '모르겠구나', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
6639,진짜 찐 따특징 구 구절절 쓰고 지가 논리적인 줄 암 걍 병신인 가 하고 무시하면 되는데 끝까지 말대 꾸함,1.0,"['진짜', '찐', '따', '특징', '구', '구', '절절', '쓰고', '지가', '논리', '적', '인', '줄', '암', '걍', '병신', '인', '가', '하고', '무시', '하면', '되는데', '끝', '까지', '말', '대', '꾸', '함']"
6640,유동 김 안만 봐도 자기소개 같은데 ㅋㅋㅋㅋㅋㅋㅋㅋ아 말 대꾸는 못하고 분에 못 이겨 욕이나 하는 걸 보니 그건 아닌가 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1.0,"['유동', '김', '안', '만', '봐도', '자기', '소개', '같은데', 'ㅋㅋㅋㅋㅋㅋㅋㅋ', '아', '말', '대꾸', '는', '못', '하고', '분', '에', '못', '이겨', '욕', '이나', '하는', '걸', '보니', '그건', '아닌가', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
6641,김동연 이걸 국뽕충드립치 네ㄹㅇ 한국에 중국인 많다는 거 체감되 노ㄷㄷ 대한민국 만세 외쳐도 국뽕이라 ㅈㄹ 할 쨩꺠들임,1.0,"['김동연', '이', '걸', '국뽕충', '드립치', '네', 'ㄹㅇ', '한국', '에', '중국인', '많다는', '거', '체감', '되', '노', 'ㄷㄷ', '대한민국', '만세', '외쳐도', '국뽕', '이라', 'ㅈㄹ', '할', '쨩꺠들임']"
6642,그 성별,1.0,"['그', '성별']"
6643,마지막으로 대 약물 시대를 격은 미국 메이저리그가 00년대 초 까지의 약물 때문에 최고의 명성이 있는 리그 이 소리를 못 듣냐 병신아 그리고 런던 올림픽에서 엄청나게 많은 선수가 약물에 걸린 역도에서 그거 가지고 올림픽 역도 부분이 최고의 명성을 가진 경기가 아니다 라고 할 수 있냐,1.0,"['마지막', '으로', '대', '약물', '시대', '를', '격', '은', '미국', '메이저리그', '가', '00년', '대', '초', '까지의', '약물', '때문', '에', '최고', '의', '명성', '이', '있는', '리그', '이', '소리', '를', '못', '듣냐', '병신', '아', '그리고', '런던', '올림픽', '에서', '엄청나게', '많은', '선수', '가', '약물', '에', '걸린', '역도', '에서', '그거', '가지', '고', '올림픽', '역도', '부분', '이', '최고', '의', '명성', '을', '가진', '경기', '가', '아니다', '라고', '할', '수', '있냐']"
6644,ㅂㅇㄹ,1.0,['ㅂㅇㄹ']
6645,와 강심장 존 나 무섭다 난 절대 못함 ㅋㅋ,1.0,"['와', '강심장', '존', '나', '무섭다', '난', '절대', '못', '함', 'ㅋㅋ']"
6646,레알 잠들면 뒤질 수 있으니까 안대끼고 눈 뜨고 힘으로 버텼을 수도 ㅋㅋ,1.0,"['레알', '잠들면', '뒤질', '수', '있으니까', '안', '대끼고', '눈', '뜨고', '힘', '으로', '버텼을', '수도', 'ㅋㅋ']"
6647,저건 한국식으로 거리를 존 나 띄어야 한 다 인간은 개돼지 다 라는 걸 전제로 코스를 만들어야 됨 일단 내 말의 뒷바침하는 근 거는 바로 이 영상 ㅅㄱ,1.0,"['저건', '한국', '식', '으로', '거리', '를', '존', '나', '띄어야', '한', '다', '인간', '은', '개돼지', '다', '라는', '걸', '전제', '로', '코스', '를', '만들어야', '됨', '일단', '내', '말', '의', '뒷', '바', '침하', '는', '근', '거', '는', '바로', '이', '영상', 'ㅅㄱ']"
6648,마지막에 개충들은 사람이 개쳤다고 난리치겠네ㅋㅋㅋㅋ,1.0,"['마지막', '에', '개충', '들', '은', '사람', '이', '개', '쳤다고', '난리치겠네', 'ㅋㅋㅋㅋ']"
6649,개념 ㅈㄴ 없네,1.0,"['개념', 'ㅈㄴ', '없네']"
6650,무식한 새키들아 니들이 다치는 건 ㅈ도 신경 안 써 니들이 한 짓들 때문에 무고한 선수들이 다치거나 사망한다고,1.0,"['무식한', '새', '키', '들', '아', '니', '들', '이', '다치는', '건', 'ㅈ', '도', '신경', '안', '써', '니', '들', '이', '한', '짓', '들', '때문', '에', '무고', '한', '선수', '들', '이', '다치거나', '사망', '한다고']"
6651,결승선 앞에서 쳐 막 고 미는 새끼들 진짜 씨 1발 새끼라는 말 밖에 안 나오네,1.0,"['결승선', '앞', '에서', '쳐', '막', '고', '미는', '새끼', '들', '진짜', '씨', '1', '발', '새끼', '라는', '말', '밖에', '안', '나오네']"
6652,저러면서 우리나라 국민성을 지적질하고 ㅋㅋㅋ 어이 없네 달팽이나 처 먹어,1.0,"['저러면서', '우리나라', '국민성', '을', '지적', '질', '하고', 'ㅋㅋㅋ', '어이', '없네', '달팽이', '나', '처', '먹어']"
6653,인간의 존엄성 인권 그딴 거 다 떠나 저런 쉑들 그냥 데스노트에 박아서 그 자리에서 즉사시키고 싶다,1.0,"['인간', '의', '존엄성', '인권', '그딴', '거', '다', '떠나', '저런', '쉑들', '그냥', '데스노트', '에', '박아', '서', '그', '자리', '에서', '즉사', '시키고', '싶다']"
6654,와 ㅅㅂ 지전거 값이 몇 천은 할텐테 저 새끼 ㅈ됐네 ㅋㅋㅋ,1.0,"['와', 'ㅅㅂ', '지전거', '값', '이', '몇', '천은', '할텐테', '저', '새끼', 'ㅈ', '됐네', 'ㅋㅋㅋ']"
6655,스프녀네,1.0,"['스프', '녀', '네']"
6656,꼭 저렇게 애미 없는 것들이 있다 그죠,1.0,"['꼭', '저렇게', '애', '미', '없는', '것', '들', '이', '있다', '그', '죠']"
6657,패미스럽다,1.0,"['패', '미', '스럽다']"
6658,자라니 쉑ㅋㅋㅋㅋㅋ,1.0,"['자라니', '쉑', 'ㅋㅋㅋㅋㅋ']"
6659,팻말 든 년 꼭 찾아내서 억대로 죗값 치뤘으면 좋겠다,1.0,"['팻말', '든', '년', '꼭', '찾아내서', '억대', '로', '죗값', '치뤘으면', '좋겠다']"
6660,인실ㅈ이 뭔지 똑똑히 보여줬으면 좋겠네요,1.0,"['인실', 'ㅈ', '이', '뭔', '지', '똑똑히', '보여줬으면', '좋겠네요']"
6661,도로차지하고 무개념 행동하는 자라니들이나 핸들 털어주지 선수들한테 왜 ㅈㄹ이 누,1.0,"['도로', '차지', '하고', '무', '개념', '행동', '하는', '자라니', '들이나', '핸들', '털어주지', '선수', '들', '한테', '왜', 'ㅈㄹ', '이', '누']"
6662,어딜 가나 병ㅅ들은 존재한 다ㅋㅋ,1.0,"['어딜', '가나', '병', 'ㅅ', '들은', '존재', '한', '다', 'ㅋㅋ']"
6663,저년 프랑스에서 수 배 잡고 있다고 하던데 자전거가 보통 1500만원 이상에 100배 이상 파손 인 실좆 제대로 보여줘야 함 같은 은 아니고 동호인 수준의 취미를 갖고 있는 저에겐 너무나도 화가 나는 소식이었습니다 생방송으로 보다 가 맨붕,1.0,"['저년', '프랑스', '에서', '수', '배', '잡고', '있다고', '하던데', '자전거', '가', '보통', '1500만원', '이상', '에', '100', '배', '이상', '파손', '인', '실좆', '제대로', '보여줘야', '함', '같은', '은', '아니고', '동호', '인', '수준', '의', '취미', '를', '갖고', '있는', '저', '에겐', '너무나도', '화가', '나', '는', '소식', '이었습니다', '생방송', '으로', '보다', '가', '맨붕']"
6664,내가 이 상한 건가 저런 무개념 놈들 왜 총으로 갈기고 싶지,1.0,"['내', '가', '이', '상한', '건가', '저런', '무', '개념', '놈', '들', '왜', '총', '으로', '갈기', '고', '싶지']"
6665,대회 레전드가 약 빨고 우승한 앂쓸렉기 대회인데 무슨 위대한 레이스 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1.0,"['대회', '레전드', '가', '약', '빨', '고', '우승한', '앂쓸렉기', '대회', '인데', '무슨', '위대한', '레이스', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
6666,그냥 뭐 상관없고 진짜 말 그대로 그냥 지 ㄹ 하는 거구나 ㄹㅇ 개지리네,1.0,"['그냥', '뭐', '상관없고', '진짜', '말', '그대로', '그냥', '지', 'ㄹ', '하는', '거구', '나', 'ㄹㅇ', '개', '지리', '네']"
6667,뚝배기 마렵네,1.0,"['뚝배기', '마렵', '네']"
6668,인실좆,1.0,"['인실', '좆']"
6669,곱게 보고 꺼져,1.0,"['곱', '게', '보고', '꺼져']"
6670,일부러 핸들 건들인 노인 네 사람 새끼냐 나이처 먹은 악마 새끼냐 차 문쳐 연개기는 살인미수다,1.0,"['일부러', '핸들', '건', '들', '인', '노인', '네', '사람', '새끼', '냐', '나이', '처', '먹은', '악마', '새끼', '냐', '차', '문', '쳐', '연개', '기는', '살인', '미수다']"
6671,919250250 와 다른 건 다 그냥 봤는데 이건 최소 반병신됐는데,1.0,"['919250250', '와', '다른', '건', '다', '그냥', '봤는데', '이건', '최소', '반', '병신', '됐는데']"
6672,머리에 지식이 없는 건지 아니면 그냥 미 친 관 종ㅅㄲ인 건지,1.0,"['머리', '에', '지식', '이', '없는', '건지', '아니면', '그냥', '미', '친', '관', '종', 'ㅅㄲ', '인', '건지']"
6673,마지막 강아지는 이해한 다근데 뇌로 생각할 수 있는 새끼들이 저 ㅈㄹ 하는 건 뭐지,1.0,"['마지막', '강아지', '는', '이해', '한', '다', '근데', '뇌', '로', '생각', '할', '수', '있는', '새끼', '들', '이', '저', 'ㅈㄹ', '하는', '건', '뭐', '지']"
6674,마지막은 진짜 개새끼네,1.0,"['마지막', '은', '진짜', '개새끼', '네']"
6675,뒤에 관중들 저 미 친년 안 붙잡고 뭐했냐,1.0,"['뒤', '에', '관중', '들', '저', '미', '친년', '안', '붙잡고', '뭐', '했냐']"
6676,정신병자,1.0,"['정신병', '자']"
6677,총갈 기고 싶네,1.0,"['총', '갈', '기고', '싶네']"
6678,개념이 없으면 죽어야 한다,1.0,"['개념', '이', '없으면', '죽어야', '한다']"
6679,진짜 하는 짓들이 개 같네,1.0,"['진짜', '하는', '짓', '들이', '개', '같네']"
6680,919303303 보신탕 드가자 ㅋㅋ,1.0,"['919303303', '보신탕', '드가자', 'ㅋㅋ']"
6681,진짜 존 나 패버리고 싶다,1.0,"['진짜', '존', '나', '패', '버리고', '싶다']"
6682,웃고 있는 표 정 개띠껍네,1.0,"['웃고', '있는', '표', '정', '개띠껍', '네']"
6683,뭔 저런 미 친놈이 다 있냐 정신 나이가 초딩,1.0,"['뭔', '저런', '미', '친놈', '이', '다', '있냐', '정신', '나이', '가', '초딩']"
6684,그냥 쫌 짜져서 조용히 보세요,1.0,"['그냥', '쫌', '짜져', '서', '조용히', '보세요']"
6685,서양 똘 아이들이 찐 또 라이가 더 많은 듯 행동의 동기 이해 자체가 안 된다,1.0,"['서양', '똘', '아이', '들', '이', '찐', '또', '라이', '가', '더', '많은', '듯', '행동', '의', '동기', '이해', '자체', '가', '안', '된다']"
6686,개빼곤 다 때려 죽이고 싶네ㅋㅋ 관종들,1.0,"['개', '빼곤', '다', '때려', '죽', '이고', '싶네', 'ㅋㅋ', '관종', '들']"
6687,빡대가리들는 쥭여야 함,1.0,"['빡', '대가리', '들', '는', '쥭여', '야', '함']"
6688,왜 저지랄을 하까,1.0,"['왜', '저', '지랄', '을', '하', '까']"
6689,ㅇㅈ 진짜 답답했어요 개관리 제대로 하지 저러놓고는 지 개 다치면 ㅈㄴ 급발진 쳐함,1.0,"['ㅇㅈ', '진짜', '답답했어요', '개', '관리', '제대로', '하지', '저러놓고는', '지', '개', '다치면', 'ㅈㄴ', '급발진', '쳐', '함']"
6690,일본 빼야지 일본을 왜 낌 ㅋㅋ 친일파들인 가 그러면 독도도 일본 땅이라 짖거리 셈 그냥,1.0,"['일본', '빼야지', '일본', '을', '왜', '낌', 'ㅋㅋ', '친일파', '들', '인', '가', '그러면', '독도', '도', '일본', '땅', '이라', '짖거리', '셈', '그냥']"
6691,ㅂㅅ들 왜 얘 많아,1.0,"['ㅂㅅ', '들', '왜', '얘', '많아']"
6692,또 라이 총량의 법칙 어 딜 가나 일정량의 또 라이는 존재한다,1.0,"['또', '라이', '총량', '의', '법칙', '어', '딜', '가나', '일정량', '의', '또', '라이', '는', '존재', '한다']"
6693,민현태 보신탕 마렵네,1.0,"['민', '현태', '보신탕', '마렵', '네']"
6694,시박꺼 이 시국에 저런 경기를 개최하네,1.0,"['시', '박', '꺼', '이', '시국', '에', '저런', '경기', '를', '개최', '하네']"
6695,팻말 들고 있던 미친 새끼 패죽이고 싶다 ㅋㅋㅋ,1.0,"['팻말', '들고', '있던', '미친', '새끼', '패죽', '이고', '싶다', 'ㅋㅋㅋ']"
6696,너네 부모님도 너 쪽 팔려서 평생 숨길듯,1.0,"['너', '네', '부모님', '도', '너', '쪽', '팔려서', '평생', '숨길듯']"
6697,무지성 ㄹㅇ 개패고 싶네,1.0,"['무지', '성', 'ㄹㅇ', '개패', '고', '싶네']"
6698,개짓거리 하는 게 문쩝쩝이 같네,1.0,"['개', '짓거리', '하는', '게', '문', '쩝쩝', '이', '같네']"
6699,ㅋㅋ 개돼지들 특징,1.0,"['ㅋㅋ', '개돼지', '들', '특징']"
6700,시진 핑 꼬봉문꼴통 내가 왜 문재인을 좋아함 솔직히 이런 영상에 난데없이 문재인 운운하는 건 미친놈인가,1.0,"['시진', '핑', '꼬', '봉문', '꼴통', '내', '가', '왜', '문재인', '을', '좋아함', '솔직히', '이런', '영상', '에', '난데없이', '문재인', '운운하는', '건', '미친', '놈', '인가']"
6701,시진 핑 꼬봉문꼴통 병신 인증 하나요,1.0,"['시진', '핑', '꼬', '봉문', '꼴통', '병신', '인증', '하나요']"
6702,시진 핑 꼬봉문꼴통 제 정신 아닌 인간이 여기도 있네 미친 거지 미친 거야 병원 가보세요,1.0,"['시진', '핑', '꼬', '봉문', '꼴통', '제', '정신', '아닌', '인간', '이', '여기', '도', '있네', '미친', '거지', '미친', '거야', '병원', '가보세요']"
6703,마지막 강아지 뭐 여 씨 벌,1.0,"['마지막', '강아지', '뭐', '여', '씨', '벌']"
6704,우리나라 노인네들,1.0,"['우리나라', '노인', '네', '들']"
6705,세상에 정상적인 사람은 많고 미친 놈들은 존 나 많다,1.0,"['세상', '에', '정상', '적', '인', '사람', '은', '많고', '미친', '놈', '들', '은', '존', '나', '많다']"
6706,어이 구 할머니가 아주 좋아서 힘이 펄펄 나 것 다ㅅㅂ놈ㅋㅋㅋㅋ집 가서 틀니로 ㅈ나처 맞았을 꺼다,1.0,"['어이', '구', '할머니', '가', '아주', '좋아서', '힘', '이', '펄펄', '나', '것', '다', 'ㅅㅂ', '놈', 'ㅋㅋㅋㅋ', '집', '가서', '틀니', '로', 'ㅈ', '나처', '맞았을', '꺼다']"
6707,우리나라 자라니들 저기 가서 다 저렇게 당해야 하는데,1.0,"['우리나라', '자라니', '들', '저기', '가서', '다', '저렇게', '당해야', '하는데']"
6708,강아지 정도 되야 치인 게 불쌍하지 너희 같은 ㅅㄴ들은 지옥에 나 가라,1.0,"['강아지', '정도', '되야', '치인', '게', '불쌍하지', '너희', '같은', 'ㅅㄴ', '들은', '지옥', '에', '나', '가라']"
6709,넘어지면서 저 관 중 놈 걍 처벼렸으면 됬는데 ㄲㅂ,1.0,"['넘어지면서', '저', '관', '중', '놈', '걍', '처벼렸으', '면', '됬는데', 'ㄲㅂ']"
6710,또 여자야ㅋㅋㅋ 역시 큰일은 여자가,1.0,"['또', '여자', '야', 'ㅋㅋㅋ', '역시', '큰일', '은', '여자', '가']"
6711,저런 것들은 뒤지게 패도 무죄 아님,1.0,"['저런', '것', '들', '은', '뒤지게', '패', '도', '무죄', '아님']"
6712,노란색 그냥 모가지 꺾어버리고 싶네,1.0,"['노란색', '그냥', '모가지', '꺾어', '버리고', '싶네']"
6713,여자가 여자 했네,1.0,"['여자', '가', '여자', '했네']"
6714,마지막은 보신탕 안락사,1.0,"['마지막', '은', '보신탕', '안락사']"
6715,몽타주가 전부 꼰대들인데,1.0,"['몽타주', '가', '전부', '꼰대들', '인데']"
6716,요즘 뚜르드 즐겨보는데 개 패고 싶네요 ㅎㅎ,1.0,"['요즘', '뚜르드', '즐겨', '보는데', '개', '패', '고', '싶네요', 'ㅎㅎ']"
6717,ㅋㅋㅋㅋ이 나라에도 ㅇ ㅐ ㅁ ㅣ ㄷ ㅣ 진 사람 많구나 우리나라에만 있을 줄 알았는데,1.0,"['ㅋㅋㅋㅋ', '이', '나라', '에도', 'ㅇ', 'ㅐ', 'ㅁ', 'ㅣ', 'ㄷ', 'ㅣ', '진', '사람', '많구나', '우리나라', '에만', '있을', '줄', '알았는데']"
6718,팻말 처 들 고 있는 자세부터 재수 없네,1.0,"['팻말', '처', '들', '고', '있는', '자세', '부터', '재수', '없네']"
6719,개패고 싶다 ㄹㅇ,1.0,"['개패', '고', '싶다', 'ㄹㅇ']"
6720,윤인준 차라리 어디사는 누구인지 얼굴까지 까지 절대 고소 안 되노 ㅋㅋ 죽을 똥 살똥 고소해 봐라,1.0,"['윤', '인준', '차라리', '어디', '사는', '누구', '인지', '얼굴', '까지', '까지', '절대', '고소', '안', '되노', 'ㅋㅋ', '죽', '을', '똥', '살똥', '고소해', '봐라']"
6721,ㅅㅂ 열받네,1.0,"['ㅅㅂ', '열', '받네']"
6722,가정에 39병신 39 하나 태어나면 가정이 쑥 대밭 되는 거와 똑같은 이치 행복했던 부부의 장미빛 미래는 39병신새끼 39 하나 태어남과 동시에 모든 계획이 싸 그리 무너진다국가와 사회에도 저런 장애아 하나 생기면 많은 돈과 노력을 쓸데없이 허비해야 되는 경우가 많다,1.0,"['가정', '에', '39', '병신', '39', '하나', '태어나면', '가정', '이', '쑥', '대', '밭', '되는', '거', '와', '똑같은', '이치', '행복했던', '부부', '의', '장미', '빛', '미래', '는', '39', '병신', '새끼', '39', '하나', '태어남', '과', '동시', '에', '모든', '계획', '이', '싸', '그리', '무너진다', '국가', '와', '사회', '에도', '저런', '장애', '아', '하나', '생기', '면', '많은', '돈', '과', '노력', '을', '쓸데없이', '허비해야', '되는', '경우', '가', '많다']"
