,comments,sentiment,tokens
3433,빛날 광 머리 규 미쳤낰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0,"['빛날', '광', '머리', '규', '미쳤낰', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
3434,진짜 대단하신거,0.0,"['진짜', '대단하신거']"
3435,오늘 해설 너무 잘하셨어요 귀에 속속 홧팅,0.0,"['오늘', '해설', '너무', '잘', '하셨어요', '귀', '에', '속속', '홧팅']"
3436,3번째는 똑같은 놈임 먼저 개새끼라고 욕 박으면 안 되지 저기 원래 위례 서 나오는 애들 졸라 밀리는데 서로 걍 지나가면 되지 욕 박고 지랄하고 뭘 그것도 잘 했다고 제보하고 ㅅㅂ,1.0,"['3', '번', '째', '는', '똑같은', '놈임', '먼저', '개새끼', '라고', '욕', '박으면', '안', '되지', '저기', '원래', '위례', '서', '나오는', '애', '들', '졸라', '밀리는데', '서로', '걍', '지나가면', '되지', '욕', '박고', '지랄', '하고', '뭘', '그것', '도', '잘', '했다고', '제보', '하고', 'ㅅㅂ']"
3437,간띠가 부엇네 아 새끼가,1.0,"['간띠', '가', '부엇', '네', '아', '새끼', '가']"
3438,진짜 잘한 다 진짜 장하다,0.0,"['진짜', '잘한', '다', '진짜', '장하다']"
3439,아이고 안타깝다 진짜 ㅠㅠㅠㅠㅠㅠ,0.0,"['아이고', '안타깝다', '진짜', 'ㅠㅠㅠㅠㅠㅠ']"
3440,내 친구들하고 술 마실 때 맨날 저런 뻘 소리만 똑같이 매번 항상 만날 때마다 함,0.0,"['내', '친구', '들', '하고', '술', '마실', '때', '맨날', '저런', '뻘', '소리', '만', '똑같이', '매번', '항상', '만날', '때', '마다', '함']"
3441,하현우 팬들 혐오스럽네 가수로 애가 뭔 대단한 커리어가 있다고 여자가수라 팬 수도 적으니 아주 악플쩌네,1.0,"['하현우', '팬', '들', '혐오', '스럽네', '가수', '로', '애가', '뭔', '대단한', '커리어', '가', '있다고', '여자', '가수', '라', '팬', '수도', '적으니', '아주', '악플쩌', '네']"
3442,58446446 앞에서 2번째 줄 빨간 옷 아줌마 새누리당 디지털위원 이라고 하면서 깽판치고 댕기드만 저기서도 홍위병 노릇하고 있네 ㅉㅉ,1.0,"['58446446', '앞', '에서', '2', '번째', '줄', '빨간', '옷', '아줌마', '새누리당', '디지털', '위원', '이라고', '하면서', '깽판', '치고', '댕기드', '만', '저', '기', '서도', '홍위병', '노릇', '하고', '있네', 'ㅉㅉ']"
3443,오늘도 경기보고 에너지 얻어갑니다,0.0,"['오늘', '도', '경기', '보고', '에너지', '얻어', '갑니다']"
3444,존 나 멋있다,0.0,"['존', '나', '멋있다']"
3445,ㅋㅋㅋㅋㅋㅋ 귀엽 누 잼민이 부들 딱 대는 게 귀여워 투표권은 있니,1.0,"['ㅋㅋㅋㅋㅋㅋ', '귀엽', '누', '잼민', '이', '부들', '딱', '대는', '게', '귀여워', '투표', '권', '은', '있니']"
3446,페미나치 메갈년들 싹 다 나가 뒤지싶쇼 ㅋ,1.0,"['페미나치', '메', '갈', '년', '들', '싹', '다', '나가', '뒤지싶', '쇼', 'ㅋ']"
3447,ㅋㅋㅋㅋㅋㅋㅋ애초에 여 자들이 왜 욕하는데 성 상품화 때문 아님 저 기사 댓글에 한 남새 기들 성희롱 오지는데 그 딴 스 레기짓만 안 해도 성 상품화한다고 욕 먹지 않음 한남들 지들 때문에 욕 먹는 건 모르고 좋다고 성희롱 오지네,1.0,"['ㅋㅋㅋㅋㅋㅋㅋ', '애초', '에', '여', '자', '들', '이', '왜', '욕', '하는데', '성', '상품화', '때문', '아님', '저', '기사', '댓글', '에', '한', '남새', '기', '들', '성희롱', '오지는데', '그', '딴', '스', '레기짓', '만', '안', '해도', '성', '상품', '화한다고', '욕', '먹지', '않음', '한남', '들', '지', '들', '때문', '에', '욕', '먹는', '건', '모르고', '좋다고', '성희롱', '오지', '네']"
3448,이제 백인들 차례인가,1.0,"['이제', '백', '인들', '차례', '인가']"
3449,포르쉬에 박은 선수는 죽었겠는데 근데 ㅂㅅ인가 내리막 코너인데 왜 속도를 안 줄여,1.0,"['포르쉬', '에', '박은', '선수', '는', '죽었겠는데', '근데', 'ㅂㅅ', '인가', '내리막', '코너', '인데', '왜', '속도', '를', '안', '줄여']"
3450,쓰 쓰 존댓말로는 삼고 하시면 이 맞단 다 돌 대가리야 삼기시다는 어느 나라 말이냐,1.0,"['쓰', '쓰', '존댓말', '로는', '삼고', '하시면', '이', '맞단', '다', '돌', '대가리', '야', '삼기시다는', '어느', '나라', '말', '이냐']"
3451,우리나라 축구를 이 끌어낸 한국전설 선수들 중에 안정환 선수한 테 저딴말을 다하네 지들은 한 게 뭐 있다고 평가질하고 개소릴 내뱉어 ㅈ 같은 년들 지들 2002년 축구 못 봤나 그 때 봤음 지릴 년들이 비교하고 평가하고 욕하고 먼 개지랄이야 이 영상은 봐도 봐도 화나 네 시 발 남자한테 버림 받고 돈 뜯기고 먹고 버리고 지랄해서 괜히 정환형한테 지랄할 거 아니면 당장 저세상이나가지 ㅉ 저년들 영 상 페북에 함 나왔다 넷 상들한테 욕 전나게 처 먹었었지 아무리 그래도 분이 인 풀려 함 만나서 뒈져봐야지,1.0,"['우리나라', '축구', '를', '이', '끌어', '낸', '한국', '전설', '선수', '들', '중', '에', '안정환', '선수', '한', '테', '저딴', '말', '을', '다', '하네', '지', '들은', '한', '게', '뭐', '있다고', '평가', '질', '하고', '개소릴', '내뱉어', 'ㅈ', '같은', '년', '들', '지', '들', '2002년', '축구', '못', '봤나', '그', '때', '봤음', '지릴', '년', '들', '이', '비교', '하고', '평가', '하고', '욕', '하고', '먼', '개', '지랄', '이야', '이', '영상', '은', '봐도', '봐도', '화나', '네', '시', '발', '남자', '한테', '버림', '받고', '돈', '뜯기고', '먹고', '버리고', '지랄', '해서', '괜히', '정환', '형', '한테', '지랄', '할', '거', '아니면', '당장', '저', '세상', '이나', '가지', 'ㅉ', '저년', '들', '영', '상', '페북', '에', '함', '나왔다', '넷', '상', '들', '한테', '욕', '전', '나', '게', '처', '먹었었지', '아무리', '그래도', '분', '이', '인', '풀려', '함', '만나서', '뒈져', '봐야지']"
3452,37812431243 존버는 승리한 다 지금 요리업계 종사자지만 사회 초년생으로써 최현석 셰프님 말씀처럼 그저 업장에 있는 요리사가 아닌 다른 여러 직업들도 보여주셨으면 좋겠어요 승 빠님ㅠ,0.0,"['37812431243', '존버', '는', '승리', '한', '다', '지금', '요리', '업계', '종사', '자', '지만', '사회', '초년', '생', '으로써', '최현석', '셰프', '님', '말씀', '처럼', '그저', '업', '장', '에', '있는', '요리사', '가', '아닌', '다른', '여러', '직업', '들', '도', '보여주셨으면', '좋겠어요', '승', '빠님', 'ㅠ']"
3453,메갈아 제 발 쌈디 니 멋대로 해석하지마 페미 극혐,1.0,"['메', '갈아', '제', '발', '쌈디', '니', '멋대로', '해석', '하지마', '페미', '극혐']"
3454,이 거 때리는 장면 그냥 올라와도 되나요,0.0,"['이', '거', '때리는', '장면', '그냥', '올라와도', '되나요']"
3455,개그네 씨 ㅡ팔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1.0,"['개그', '네', '씨', 'ㅡ', '팔', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
3456,오바 존 나떠네 서수진이 애를 줘 팬거도 아니고 집요하게 한 명만 골라서 따돌리고 돈 뻇고 줘 팬거도 아닌데 한 번뿐인 학창 시절을 피멍으로 이지랄 ㅋㅋ 그리고 서수진이 올린 마지막 문단에 사생활로 심려 끼쳐드려 미안하다고 대 놓고 써놨는데 지 쳐보고 싶은 거만 보는 꼬라지,1.0,"['오', '바', '존', '나', '떠네', '서수진', '이', '애', '를', '줘', '팬', '거도', '아니고', '집요하게', '한', '명', '만', '골', '라서', '따돌리고', '돈', '뻇', '고', '줘', '팬', '거도', '아닌데', '한', '번', '뿐', '인', '학창', '시절', '을', '피멍', '으로', '이', '지랄', 'ㅋㅋ', '그리고', '서수진', '이', '올린', '마지막', '문단', '에', '사생활', '로', '심려', '끼쳐', '드려', '미안하다고', '대', '놓고', '써놨는데', '지', '쳐', '보고', '싶은', '거만', '보는', '꼬', '라지']"
3457,1번 찐 따 새기야 니가 먼저 보복운전한 거잖아 꼭 시바 생활 속에 찐 따들이 차만 타면 어벤저스가 되,1.0,"['1', '번', '찐', '따', '새기야', '니', '가', '먼저', '보복', '운전', '한', '거', '잖아', '꼭', '시바', '생활', '속', '에', '찐', '따', '들이', '차만', '타면', '어벤저스', '가', '되']"
3458,옷까지 잠옷이었으면 삼 위일체,0.0,"['옷', '까지', '잠옷', '이었으면', '삼', '위', '일체']"
3459,직할대에서 군 생활 했었는데 신교대 건물에 그린캠프 있었음 그린캠프 분대장으로 가면 휴가 많이 준다고 꼬셔서 넘어갈 뻔 했다가 선임들이 극 구 말려서 안 가게됨ㅋㅋ 갔다간 ㅈ될 뻔함,1.0,"['직할', '대', '에서', '군', '생활', '했었는데', '신교대', '건물', '에', '그린', '캠프', '있었음', '그린', '캠프', '분대', '장', '으로', '가면', '휴가', '많이', '준다고', '꼬셔', '서', '넘어갈', '뻔', '했다가', '선임', '들', '이', '극', '구', '말려서', '안', '가게', '됨', 'ㅋㅋ', '갔다간', 'ㅈ', '될', '뻔함']"
3460,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 좀 더 야비했어야 하는데 ㅠㅠ,0.0,"['ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '좀', '더', '야비했어야', '하는데', 'ㅠㅠ']"
3461,저래도 타격이 있겠나 ㅋㅋㅋㅋ 에 휴 수준 낮은 것들 이러고 말겠지 진짜 공부 열심히 해야겠다,0.0,"['저래도', '타격', '이', '있겠나', 'ㅋㅋㅋㅋ', '에', '휴', '수준', '낮은', '것', '들', '이러고', '말겠지', '진짜', '공부', '열심히', '해야겠다']"
3462,나경원 자식들 부정 ㅇ 입학 수사 안합니까 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ토론회 때 딴나라당 다 어디 감 ㅋㅋㅋㅋㅋ,0.0,"['나경원', '자식', '들', '부정', 'ㅇ', '입학', '수사', '안', '합니까', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '토론회', '때', '딴', '나라', '당', '다', '어디', '감', 'ㅋㅋㅋㅋㅋ']"
3463,귀싸대기 시원하게 한 번만 때려보고 싶다,1.0,"['귀', '싸대기', '시원하게', '한', '번만', '때려', '보고', '싶다']"
3464,항상 행복한 모습 보기 너무 좋아요 239849881985 임영웅 보기만 해도 행복감을 주시네요 웅이님 사랑합니다 건 행,0.0,"['항상', '행복한', '모습', '보기', '너무', '좋아요', '239849881985', '임영웅', '보기', '만', '해도', '행복감', '을', '주시네요', '웅이님', '사랑', '합니다', '건', '행']"
3465,송해교랑 결혼까지 하는 게 제 정신은 아닌 애란 거 이미 증명임,1.0,"['송해', '교', '랑', '결혼', '까지', '하는', '게', '제', '정신', '은', '아닌', '애란', '거', '이미', '증명', '임']"
3466,보기만 해도 화가 너무 난다 강력하게 처발해야 한다,0.0,"['보기', '만', '해도', '화가', '너무', '난다', '강력하게', '처', '발해', '야', '한다']"
3467,언니 용 안 미친 거야,0.0,"['언니', '용', '안', '미친', '거야']"
3468,주최 측이 병신들이지,1.0,"['주최', '측', '이', '병신', '들', '이지']"
3469,연기 마신다고 피해 많이 보냐고 당연하죠 간접흡연이 얼마나 몸에 안 좋은 건데 심지어 담배피는 사람은 그나마 담배 안에 필터라도 있지 주변 사람들은 담배 연기 안의 유해물질 그대로 들이 마시는 거라 담배 핀 당사자보다 피해 많이 보는 건데 ㄹㅇ 무식하네 마스크 안 쓰고 술 담배 하고 아주 잘하는 짓이다 그냥,0.0,"['연기', '마신다고', '피해', '많이', '보냐고', '당연하죠', '간접흡연', '이', '얼마나', '몸', '에', '안', '좋은', '건데', '심지어', '담배', '피는', '사람', '은', '그나마', '담배', '안', '에', '필터', '라도', '있지', '주변', '사람', '들', '은', '담배', '연기', '안', '의', '유해', '물질', '그대로', '들이', '마시는', '거', '라', '담배', '핀', '당사자', '보다', '피해', '많이', '보는', '건데', 'ㄹㅇ', '무식하네', '마스크', '안', '쓰고', '술', '담배', '하고', '아주', '잘', '하는', '짓', '이다', '그냥']"
3470,여자들은 술집 가서 돈 많은 남자한테 꼬리치는 게 니들 버릇 임 ㅋㅋ,1.0,"['여자', '들', '은', '술집', '가서', '돈', '많은', '남자', '한테', '꼬리치는', '게', '니', '들', '버릇', '임', 'ㅋㅋ']"
3471,부모 입장에서 아빠가 얼마나 좋았을까 싶어요 내가 이 룬 성과보다 자식이 나와 같은 길을 걷는데 묵 묵히 잘해주면 눈물나고 너무 감동 일 것 같아 요서 정 선수 예쁘고 우리나라에 보배네요,0.0,"['부모', '입장', '에서', '아빠', '가', '얼마나', '좋았을까', '싶어요', '내', '가', '이', '룬', '성과', '보다', '자식', '이', '나와', '같은', '길', '을', '걷는데', '묵', '묵히', '잘해주면', '눈물나고', '너무', '감동', '일', '것', '같아', '요', '서', '정', '선수', '예쁘고', '우리나라', '에', '보배', '네', '요']"
3472,니가 민폐인 걸 지금 알앗니,1.0,"['니', '가', '민폐', '인', '걸', '지금', '알앗니']"
3473,김동동 한글 모르냐 ㅋㅋ 니 미래 암울하다고 ㅋㅋ 지금 이 젤 행복한 거라니깐 앞으로 나아지겠단 생각 꿈꾸지도 말라고 ㅋㅋ,1.0,"['김', '동동', '한글', '모르냐', 'ㅋㅋ', '니', '미래', '암울하다고', 'ㅋㅋ', '지금', '이', '젤', '행복한', '거', '라니깐', '앞', '으로', '나아지겠단', '생각', '꿈꾸지도', '말', '라고', 'ㅋㅋ']"
3474,죽을 뻔했는데 2억으론 부족할 듯,0.0,"['죽', '을', '뻔했는데', '2억', '으론', '부족할', '듯']"
3475,찐따들 ㅎ 2 ㅋㅋ 졸윳기노,1.0,"['찐', '따', '들', 'ㅎ', '2', 'ㅋㅋ', '졸윳기노']"
3476,졸라게 맞아도 싸다 그죠,1.0,"['졸라', '게', '맞아도', '싸다', '그', '죠']"
3477,와 이게 무슨 드라마 같은 일이 진짜 천벌 받을 놈 여자분 자꾸 우는데 마음 찢어진다,0.0,"['와', '이', '게', '무슨', '드라마', '같은', '일이', '진짜', '천벌', '받을', '놈', '여자', '분', '자꾸', '우는데', '마음', '찢어진다']"
3478,이 아줌마도 정신이 왓다리 갔다리 하는구나 영원히 퇴출이지 무슨 연예계 복귀 같은 ㄱ 소리 줴 치냐,1.0,"['이', '아줌마', '도', '정신', '이', '왓', '다리', '갔다리', '하는구나', '영원히', '퇴', '출이지', '무슨', '연예계', '복귀', '같은', 'ㄱ', '소리', '줴', '치냐']"
3479,아진짜 최진 살 만한 여배우는 백년이 지나도 안 나올 듯 목소리 표정 연기 역대 최고인데 요즘은 오연서 정유미 무슨 발 연기 스폰 아줌마들만 잇고 말 세당,1.0,"['아', '진짜', '최진', '살', '만', '한', '여배우', '는', '백년', '이', '지나도', '안', '나올', '듯', '목소리', '표정', '연기', '역대', '최고', '인데', '요즘', '은', '오연서', '정유미', '무슨', '발', '연기', '스폰', '아줌마', '들', '만', '잇고', '말', '세당']"
3480,걍 관종이라 그런 거 ㅋㅋ,0.0,"['걍', '관', '종이', '라', '그런', '거', 'ㅋㅋ']"
3481,에휴,0.0,"['에', '휴']"
3482,심봉선 못되고 드세게 생겼다 밉상이,1.0,"['심봉선', '못', '되고', '드세게', '생겼다', '밉', '상이']"
3483,아줌마 교통법규를 모르시면서 일단 배째라 기어나오지 마세요 아줌마들 직진만 할 줄 알고 아무것도 못하면 기어나오지 마세요 ㅎㅎ 부탁드려요ㅎ 헤헤,1.0,"['아줌마', '교통법규', '를', '모르시면서', '일단', '배', '째', '라', '기', '어나', '오지', '마세요', '아줌마', '들', '직진', '만', '할', '줄', '알', '고', '아무', '것', '도', '못', '하면', '기', '어나', '오지', '마세요', 'ㅎㅎ', '부탁드려요', 'ㅎ', '헤헤']"
3484,삼행시 너무 좋았어요,0.0,"['삼', '행시', '너무', '좋았어요']"
3485,근데 랄라 저 사람 좀 재미없는데,1.0,"['근데', '랄라', '저', '사람', '좀', '재미없는데']"
3486,32 심정수 병신 인증 ㅋㅋㅋ,1.0,"['32', '심정수', '병신', '인증', 'ㅋㅋㅋ']"
3487,태양은 언제나 멀고 내가 닿을 수 있는 하늘은 늘 낡아 보이고 이야기에 노래에 위로받고 갑니다,0.0,"['태양', '은', '언제나', '멀고', '내', '가', '닿을', '수', '있는', '하늘', '은', '늘', '낡아', '보이', '고', '이야기', '에', '노래', '에', '위로', '받고', '갑니다']"
3488,현장에 여 자 소방관은 단 한 명도 없었겠지 소방서에서 시원한 에어컨 바람 쐬면서 스타벅스 마시면서 남자 소방관들 뒷담이나 까 고 있었겠지머 왜 순직하는 건 다 남자 소방관일까요 여자 소방관은 출동 자체를 안해 ㅋㅋ,1.0,"['현장', '에', '여', '자', '소방관', '은', '단', '한', '명도', '없었겠지', '소', '방서', '에서', '시원한', '에어컨', '바람', '쐬면서', '스타벅스', '마시면서', '남자', '소방관', '들', '뒷', '담', '이나', '까', '고', '있었겠지', '머', '왜', '순직', '하는', '건', '다', '남자', '소방관', '일까', '요', '여자', '소방관', '은', '출동', '자체', '를', '안해', 'ㅋㅋ']"
3489,무표정일 때 눈빛이 약간 양아치 같은 느낌이 있었는데 역시 관상은 틀리지 않어 ㅋ 해병대 출신은 왜 다 저렇냐 ㅋ,1.0,"['무표정', '일', '때', '눈빛', '이', '약간', '양', '아치', '같은', '느낌', '이', '있었는데', '역시', '관상', '은', '틀리지', '않어', 'ㅋ', '해병대', '출신', '은', '왜', '다', '저렇냐', 'ㅋ']"
3490,저 정도면 대처 엄청 잘한 거임 무섭네 저차,0.0,"['저', '정도', '면', '대처', '엄청', '잘한', '거임', '무섭네', '저', '차']"
3491,면허 다시 따게 해라 시발,1.0,"['면허', '다시', '따게', '해', '라', '시발']"
3492,전문 성우가 아니였다니 당신들 덕분에 대한민국의 미래가 밝습니다,0.0,"['전문', '성우', '가', '아니였다니', '당신', '들', '덕분', '에', '대한민국', '의', '미래', '가', '밝습니다']"
3493,안정환 욕하는 년 안 봐도 씹돼지에 냄새 존 나 날꺼 같은 년이 네 딱 뒤지기 직전까지 뚜드러패고 싶네,1.0,"['안정환', '욕', '하는', '년', '안', '봐도', '씹', '돼지', '에', '냄새', '존', '나', '날꺼', '같은', '년', '이', '네', '딱', '뒤지기', '직전', '까지', '뚜', '드러', '패', '고', '싶네']"
3494,자동차 블랙박스 때문에 교통법규 위반이나 범죄를 저지르면 단속 딱지가 훅훅 날아오고 금방 잡혀가는 세상인데도 여전히 인간이 아닌 병신들이 운전하는 자동차는 많구나,1.0,"['자동차', '블랙박스', '때문', '에', '교통법규', '위반', '이나', '범죄', '를', '저지르면', '단속', '딱지', '가', '훅훅', '날아오고', '금방', '잡혀가는', '세상', '인데', '도', '여전히', '인간', '이', '아닌', '병신', '들', '이', '운전', '하는', '자동차', '는', '많구나']"
3495,이런 사람 얼굴 공개 좀 했으면 좋겠어요 얼굴이 안 나와서 어디 가 서 또 사기치고 있으니까요,0.0,"['이런', '사람', '얼굴', '공개', '좀', '했으면', '좋겠어요', '얼굴', '이', '안', '나와서', '어디', '가', '서', '또', '사기', '치고', '있으니까', '요']"
3496,이야 다들 노래 참 잘한 당 정수 오라버니 비줠도 미쳤고 이상이도 멋지고 동휘 마지막 선그라스 벗으니 더 멋져 기석 가수도 발라드에 이렇게 찰떡인 외모라니 그리고 오늘 코디 순백의상도 노래랑 찰떡 이야 중창하모니가 진짜 쵝 오임 정상동기 사랑해요,0.0,"['이야', '다', '들', '노래', '참', '잘한', '당', '정수', '오라버니', '비줠', '도', '미쳤고', '이상', '이', '도', '멋지고', '동', '휘', '마지막', '선', '그라스', '벗으니', '더', '멋져', '기석', '가수', '도', '발라드', '에', '이렇게', '찰떡', '인', '외모', '라니', '그리고', '오늘', '코디', '순', '백', '의상', '도', '노래', '랑', '찰떡', '이야', '중창', '하모니', '가', '진짜', '쵝', '오', '임', '정상', '동기', '사랑', '해요']"
3497,지우씨가 역시 톱스타야,0.0,"['지우', '씨', '가', '역시', '톱스타', '야']"
3498,메달은 아니지만 참 멋지 다 이런 게 올림픽이지,0.0,"['메달', '은', '아니지만', '참', '멋지', '다', '이런', '게', '올림픽', '이지']"
3499,아니 이 사람이나 저 사람이나 어디 가 됐든 청년들 일자리를 위한 곳에서 이상한 정치 얘기 학부모들을 위한 곳에서 이상한 정치 얘기 지역 주민들을 위한 곳에서 또 정치 얘기 복지 얘기해야 하는 곳에서 또 이상한 정치 얘기 그것도 맞는 얘기를 하면 모름이 상한 무슨 축사에 무슨 이 상한 소리뿐 결국 들어보면 저 당은 저렇게 요구하는데 우리 당은 그렇지 않다 아니 그 얘길 여기서 왜  하시냐고 정치는 국회 가서 하셔야지 정치해야 하는 국회에서는 쌈박질에 닭싸움 난투극 벌여서 장내 아나운서가 와서 하는 분위기 만들고 미필에 면제이신 분들이 이기자 부대 정신 같은 걸 사사하시더니 왜 그 놈의 정치 얘기는 여기 와서 아무것도 모르고 해당 분야에 대해서만 관심 가지고 오신 대중들한테 얘기하냐고 뭐가 잘못돼도 한참 잘못된 거 아님,0.0,"['아니', '이', '사람', '이나', '저', '사람', '이나', '어디', '가', '됐든', '청년', '들', '일자리', '를', '위', '한', '곳', '에서', '이상한', '정치', '얘기', '학부모', '들', '을', '위', '한', '곳', '에서', '이상한', '정치', '얘기', '지역', '주민', '들', '을', '위', '한', '곳', '에서', '또', '정치', '얘기', '복지', '얘기', '해야', '하는', '곳', '에서', '또', '이상한', '정치', '얘기', '그것', '도', '맞는', '얘기', '를', '하면', '모름', '이', '상한', '무슨', '축사', '에', '무슨', '이', '상한', '소리', '뿐', '결국', '들어', '보면', '저', '당', '은', '저렇게', '요구', '하는데', '우리', '당', '은', '그렇지', '않다', '아니', '그', '얘길', '여기', '서', '왜', '하시냐고', '정치', '는', '국회', '가서', '하셔야지', '정치', '해야', '하는', '국회', '에서는', '쌈', '박질에', '닭싸움', '난투극', '벌', '여서', '장내', '아나운서', '가', '와서', '하는', '분위기', '만들고', '미필', '에', '면제', '이신', '분', '들', '이', '이기자', '부대', '정신', '같은', '걸', '사사', '하시더니', '왜', '그', '놈', '의', '정치', '얘기', '는', '여기', '와서', '아무', '것', '도', '모르고', '해당', '분야', '에', '대해', '서', '만', '관심', '가지', '고', '오신', '대중', '들', '한테', '얘기', '하냐고', '뭐', '가', '잘', '못', '돼도', '한참', '잘', '못', '된', '거', '아님']"
3500,일본 가서 배우 하세요 포르노 배우 딱이다,1.0,"['일본', '가서', '배우', '하세요', '포르노', '배우', '딱이다']"
3501,유령시티님 재밌는 영상 올려주셔서 감사하고 앞으로도 재밌는 영상 많이 많이 기대할게요,0.0,"['유령', '시티', '님', '재밌는', '영상', '올려주셔서', '감사하고', '앞', '으로도', '재밌는', '영상', '많이', '많이', '기대할게요']"
3502,왜 레기 시방새는 간판 내리고 꺼져 저런 10새들에게 내 세금 주기 싫어 ㅅㅂ,1.0,"['왜', '레기', '시방', '새는', '간판', '내리고', '꺼져', '저런', '10', '새', '들', '에게', '내', '세금', '주기', '싫어', 'ㅅㅂ']"
3503,몽은 욕하면서 약쟁이는 칭찬하냐 반칙으로 딴 메달이 무슨 정당성이 있다고 에 휴 개 돼지들,1.0,"['몽', '은', '욕', '하면서', '약', '쟁이', '는', '칭찬', '하냐', '반칙', '으로', '딴', '메달', '이', '무슨', '정당성', '이', '있다고', '에', '휴', '개', '돼지', '들']"
3504,아직 여탕 들어가기엔 무리네닥 템 수준 정도는 되야 할 듯,1.0,"['아직', '여탕', '들어가기엔', '무리', '네', '닥', '템', '수준', '정도', '는', '되야', '할', '듯']"
3505,멋진 분들이 있기에 마음이 흐뭇하고 세상은 살만 하네요 부자 되셔서 어려운 분들에게 나눠주시길요,0.0,"['멋진', '분', '들', '이', '있기에', '마음', '이', '흐뭇하고', '세상', '은', '살', '만', '하네요', '부자', '되셔서', '어려운', '분', '들', '에게', '나눠주시', '길', '요']"
3506,제시도 인성 쓰래기인데 누가 누굴 평가해 ㅋㅋ,1.0,"['제시', '도', '인성', '쓰래', '기', '인데', '누가', '누굴', '평가', '해', 'ㅋㅋ']"
3507,대한민국 아이들은 선생님이 다 키워주시는 듯 ㅋㅋㅋㅋ,0.0,"['대한민국', '아이', '들', '은', '선생님', '이', '다', '키워주시는', '듯', 'ㅋㅋㅋㅋ']"
3508,그 와중에 경찰 나만 존 나 답답하냐 몇 번을 쳐 되묻는 겨,1.0,"['그', '와중', '에', '경찰', '나', '만', '존', '나', '답답하냐', '몇', '번', '을', '쳐', '되', '묻는', '겨']"
3509,제가 요청한 영상이네요 감사합니다 참고해서 운동 할께요,0.0,"['제', '가', '요청', '한', '영', '상이', '네', '요', '감사합니다', '참고', '해서', '운동', '할께요']"
3510,역지사지 역으로 지랄을 해줘야 사지가 마비된다,1.0,"['역지', '사지', '역', '으로', '지랄', '을', '해줘야', '사지', '가', '마비', '된다']"
3511,아침부터 감동에 눈물 흘렸네요 ㅜㅜ 저 가게 가 고 싶다,0.0,"['아침', '부터', '감동', '에', '눈물', '흘렸네요', 'ㅜㅜ', '저', '가게', '가', '고', '싶다']"
3512,이 분은 아무 일도 없어도 수 박 한 통 항냥 냥하십니다만,0.0,"['이', '분', '은', '아무', '일도', '없어도', '수', '박', '한', '통', '항', '냥', '냥', '하십니다만']"
3513,이래서 택시기사 하는 불가 촉천민 쓰레기들이랑은 상종하는 거 아니라 배웟는데 근본부터가 글러먹은 스레기들이 하는 직업 택시기사,1.0,"['이래서', '택시', '기사', '하는', '불가', '촉', '천민', '쓰레기', '들', '이랑은', '상종', '하는', '거', '아니라', '배웟는데', '근본', '부터가', '글러먹', '은', '스레기들', '이', '하는', '직업', '택시', '기사']"
3514,인종차별하는 무뇌충들 ㅋ,1.0,"['인종차별', '하는', '무뇌충', '들', 'ㅋ']"
3515,댓글 보니까 왜 180석인지 알겠네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 대가리 덜 깨졌어,0.0,"['댓글', '보', '니까', '왜', '180', '석', '인지', '알겠네', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '대가리', '덜', '깨졌어']"
3516,손놈 수듄,1.0,"['손놈', '수듄']"
3517,ㅋㅋㅋㅋ 빵 터짐,0.0,"['ㅋㅋㅋㅋ', '빵', '터짐']"
3518,이렇게 기사 떠도 음모론 믿는 새끼들은 성노예 같은 자극적인 얘기만 쳐 믿ㅈㅣㅋㅋㅋㅋ 진짜 덜 떨어진 새끼들 같애,1.0,"['이렇게', '기사', '떠도', '음모론', '믿는', '새끼', '들', '은', '성노예', '같은', '자극', '적', '인', '얘기', '만', '쳐', '믿', 'ㅈㅣㅋㅋㅋㅋ', '진짜', '덜', '떨어진', '새끼', '들', '같', '애']"
