,0
50984,"전문가 문제가 아니라,  대부분의 사진이 저정도면  ,,,,  욕처먹을만해<br><br>게다가  1년을 미뤘다는게 가장 큰문제다"
50985,내같아도 손절하겠다 ㅋㅋㅋㅋㅋㅋㅋ<br>얼탱이가없다
50986,@무제 둘다 똑같다고 보기엔.. 동생한테 결혼사진 달라고 1년을 참은 누나인데.... 방송에서의 동생보면 극심한 회피형 인간이라 집에서도 저랬을 가능성이 많음(나도 이런 사람들 많이 봐서 암)그래서 계속 참다가 결혼식 사건으로 한번에 터진걸로 예상됨<br>솔직히 나였으면 ㄹㅇ 동생 뚝배기 깼음
50987,동생 성격 보니 저 사건 하나가 아닐 거 같은데 뭐 ㅋㅋㅋㅋ 쌓이고 쌓이면 8년간 쌩깔만 하지 저게 마지막 마지노선 이었나 보지
50988,@무제 둘다 똑같음 ㅋㅋ
50989,아무리 그래도 8년 동안 저러는거 보면 둘다 도찐개찐 같은데
50990,서장훈말이 100%  맞음.<br>일년을 질질.속  터져
50991,초등학생도 저거보단잘찍겠다
50992,차라리 똑닥이로 찍었으면  잘나왔을듯
50993,옹졸한성격 맞음 착한거 아님 자존심 존나쎈거고<br>1년지나서까지 원인을 모를정도면 정신과가서 상담좀 받아보세요 진심 입니다 제발 가세요 상담받으세요
50994,미리 말 좀 하지.. <br>아니면 그 당시 상황에서 빠르게 대안을 찾았거나.. 폰카메라가 더 잘나왔을듯 ㅜ ㅜ<br>옆에 사람들 3~4명 붙잡고 같이 폰카메라 찍어서 셀렉해도 괜찮았을 것 같은데 백번 사죄해야할듯...
50995,"ㄹㅇ요… 당시 많이쓰던 스마트폰인 갤럭시 S2, S3으로 찍은게 오히려 더 잘 나왔을 듯해요ㅠㅠ 안타깝네요…"
50996,사실 8년전이면 이제 막 스마트폰 시작이죠 ㅜㅜㅜ  딱 10년 된걸로 아는데
50997,평생에  1번뿐인 결혼인데  식을 두번올릴수도 없고 ㅠ  왜 동생 시켜갖고 ㅠ
50998,"사진이,,,"
50999,진짜 참 ㅆㅂ 지 잘못 지가 잘아네
51000,글케 말하기 쉽지않았을듯 결혼사진인데 누나가 맡긴게 잘못 잘푸시길 니가 잘했니 내가 잘했니하지말고
51001,당연히 말하기 쉽지 않지; 근데 그렇다고 진짜로 말을 안해? ㅋㅋㅋㅋㅋㅋㅋㅋ 그리고 1개월도 아니고 1년을 뻐팅겨? ㅋㅋㅋㅋㅋㅋ<br>에휴..
51002,그냥 좋아요 눌러주세요
51003,"참,, 정신병원에 피해자만 가듯 이프로도…."
51004,와 첫댓
51005,"안녕하세요.신기루입니다.<br>이렇게 많은 관심과 좋댓다(좋은댓글다는행위)일 줄은 몰랐습니다.감사드리고 일체 주목을 못받고 살아서 갑작스런 관심 조금 당황스러우니 더 보시고 천천히 좋아해주세요.<br>그리고 댓글에서 많이 언급 된 내용<br>대답해드릴게요<br>1.매불쇼언급-언급했습니다만 길게<br>얘기해서 시간관계상 편집됐습니다<br>매불쇼측에서 어찌 생각할지모르겠지만,저에게 매불쇼는1순위입니다<br>2.비트코인은 24시간인데9시에 장이라니요??-코인은24시간이지만<br>버거성님들 취침전과 출근시간.그리고 업비트리셋시간을 따져보니 오전9시 오후9-10시라..그리말한겁니다.<br>그렇게 분석하지만 수익율은 현재<br>-37입니다<br>3.못배워서 무식하고 저급하다??<br>-이건 뭐 보는 사람이 느끼는거라<br>제가 말할 건 없지만 많이 못배우지는 않았습니다.그리고 용진이랑은 그냥<br>원래친해서 정말 술자리처럼 편하게 얘기하는 게 이 프로그램에 도움이 될 것 같아 너무편하게하다보니 불편하신 분들도 계실 것 같습니다<br>4.허세다?쎈척이다??<br>-주먹함부로 놀리고 다닌 적 없지만<br>사실 좀 쎄긴합니다.담배피우는 게 허세는아니고 자랑도 아니라는 거 알고있습니다.그리고 쎈척하려고 욕하는 게 아니라 진심으로 얘기할 때 욕이나옵니다<br>5.양배차와 김철민 썸 관련 허언??<br>-영상에서도 언급됐지만 남녀사이에<br>일은 둘만 압니다.그 언어와온도..<br>참고로 궐련형담배는 190도에서 찌는 게<br>가장타격감이좋습니다<br>6.인스타비공개??<br>-그냥 제 일상 끄적이는 공간이라<br>첨엔 지인들이나 찐팬들만 수락받다가<br>주1-2회씩 검토 후 수락합니다<br>(일일이 들어가보고수락합니다.바깥일도 겨우 하는 사람인지라<br>재택근무홍보나 터번쇼핑몰 미국군인 이런 분들아니면 거진 수락합니다<br>아차차.들어가봤는데 팔로우1명인데<br>그게 한예슬씨(외 미녀배우)인데 저한테 신청했으면 그냥 뭔가 둥절해서  수락안합니다)<br>7.진짜건달인가요??<br>-???징역.전과기록 없습니다<br>.<br>여튼 걱정했는데 댓글많이 달아주셔서<br>감사합니다.식사맛있게하십쇼<br>.<br>아 그리고 유튜브는 부위로그 이름만<br>누가쓸까봐 해놓고 게을러서 안하고있으니 굳이 구독안하셔도됩니다.<br>조만간 좋은 부위먹는 모습으로<br>시작하겠습니다.인스타라방 종종하니 거기서 소통 해요."
51006,ㅋㅋㅋㅋㅋㅋㅋㅋ매불쇼가 1순위라니ㅜㅜㅜㅜㅜ엉ㅇ엉
51007,부위로그 ㅋㅋㅋㅋㅋㅋㅋ미쳤다ㄱㅋㅋㅋㅋㅋ
51008,ㅋㅋㅋㅋㅋㅋㅋㅋㅈㄴ쿨내
51009,기루기루 신기루 느므 좋아요ㅎㅎ
51010,신기루! 신기루! 신기루! 신기루! 신기루! 신기루! 신기루! 신기루! 신기루! 신기루! 신기루! 신기루!
51011,우앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 제작진 웃는 소리 미친다 진심ㅋㅋㅋㅋㅋㅋ 저 소리만 한시간짜리 만들어서 우울증 치료제로 퍼트려야함 ㅋㅋㅋㅋㅋㅋㅋㅋ 아 개웃기네
51012,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㄱㄱㅋㄱㄱ<br>이언니 매력있넥ㄱㅋㄱㄱㄱㄱㅋ<br>진짜웃기넥ㄱㄱㄱ
51013,ㅋㅋㅋㅋㅋ용진님이랑 기루님이랑 케미너무좋아여❤️❤️❤️
51014,진짜 재밌닿ㅎㅎㅎ
51015,제작진 웃음소리....집중안됨.  내가 웃고 싶은 데 거슬려서 못 웃겠음.
51016,"형님들 <a href=""https://www.youtube.com/watch?v=AaRO5ERg7dY&amp;t=4m30s"">4:30</a>쯤에 나오는 현악기 딩가딩가하는 음악 제목 아시는분 좀 알려주세용 ㅜㅜ"
51017,"<a href=""https://www.youtube.com/watch?v=AaRO5ERg7dY&amp;t=5m30s"">5:30</a> 이부분 보려고 벌써 5번째야,,, 하 왜케 웃기지 ㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ나 왜 이제껏 기루님 몰랐냐 반성중,,"
51018,신기루가   정말  뜰날이  옵니다   지금은  그냥  맛보기  인기라고  봅니다  정말  인정받고  바빠질겁니다
51019,미스트럭 기루누나 최고 ㅋㅋㅋㅋ 기루기루 신기루 기루찡
51020,깔깔마녀 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
51021,다른 편에선 이용진 드립때문에 게스트들이 웃겨 죽으려고 하는데 여기선 기루찡 때문에 이용진 웃겨 죽으려고 하는 게 너무 웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
51022,매불쇼의 히로인 신기루 너무 잼나요 ㅋㅋㅋ
51023,신기루 너무 웃기다가 이상한 귀신 웃음소리때문에 소름돋아서 끔…;; 꿈에 나올까봐 무섭
51024,ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ   아 존 나 웃음
51025,개콘망한이유
51026,헐 터키즈 인기급상승 영상이라니!ㅜ<br>트러블러 갑자기 끝나서 너무 섭섭했는데 이건 제발 갑자기 종방하기없기...오래해주세여 3번씩볼게여
51027,"<a href=""https://www.youtube.com/watch?v=AaRO5ERg7dY&amp;t=4m11s"">4:11</a> 표정 개웃김ㅋㅋㅋㅋㅋㅋㅋㅋ귀엽따"
51028,양배챀ㅋㅋㅋㅋㅋㅋ 마지막에 넘나 웃기다ㅋㅋㅋ
51029,이렇게 재밌는 누나를 이제 알았지..?
51030,기루기루 신기루 ㅋㅋ
51031,찐  b급 유튭방송ㅋㅋㅋ  무덤덤하게 오버하지않는 말로 웃기는 꿀잼 사석 술자리ㅋㅋㅋ 밥맛이 많이떨어지네ㅋㅋㅋ 억양웃긴데 살리자
51032,English subtitle please..
51033,신기루씨 좋아하는데<br>진~~~~~짜 살좀빼시면 좋겠어요
51034,아닠ㅋㅋㅋㅋㅋㅋ옆에서 웃는사람땜에 더 웃기넼ㅋㅋㅋㅋㅋㅋ웃음소리가 넘 경박하고 찰짐👍
51035,개미친여자<br>아무리처먹는거좋아해도<br>이런거가지고지랄이야<br>개재수다
51036,매불쇼에서 보다 딴 채널에서 보니 색다르네요. 너무 재밌어서 뭐하면서 계속 반복시청하고 있어요~
51037,찐~~~솔직함 ㅋ<br>신기루언니  멋짐요 ^^
51038,4번째 보는중요ㅋㅋㅋㄱ 너무 웃겨오 정말 오랜만에 마니 웃어보내요ㅋㅋ
51039,"아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ존나웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 12분동안 내내 웃었네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 사랑해요ㅠㅠㅠㅠ 역시 코미디언끼리 케미가 최고입니다,,,,너무웃겨요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
51040,매불쇼에서 잘 보고 있어요~~~~기루언니!! ㅎㅎ
51041,개그는 제발 개그로 받아들이자
51042,아이코스 ㅋㅋㅋㅋㅋㅋㅋㅋ
51043,고기는 계속 추가하신건가요?
51044,양배차 너무 읏기다 ㅋㅋㅋㅋㅋ
51045,"<a href=""https://www.youtube.com/watch?v=AaRO5ERg7dY&amp;t=3m56s"">3:56</a> 양학선은 임포스터였습니닼ㅋㅋㅋㅋㅋㅋㅋㅋ"
51046,"근데 <a href=""https://www.youtube.com/watch?v=AaRO5ERg7dY&amp;t=0m06s"">0:06</a>이랑 <a href=""https://www.youtube.com/watch?v=AaRO5ERg7dY&amp;t=10m43s"">10:43</a> 배경 음악 어디 거예욬? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 자꾸 생각하면 할수록 꽤 🍞 터지네욬ㅋㅋㅋㅋㅋㅋㅋ"
51047,맥락도 없이 경박스럽게 웃는 거 누구야?
51048,터어퀴이즈~
51049,매불쇼 고정멤버입니다 금요일 2시부터하는 팟빵 매불쇼 사랑은 러브인생은 라이브 코너에 출연합니다 꿀잼 🍯 입니당 신기루님 홧팅이요 😊
51050,귀루 귀루~~~ 신기루~~~
51051,아 개웃기네ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
51052,이용진님 팬인데 이 말투는 별로네여. 웃기지도 않고 신기루님말대로 짜증나여ㅋ
51053,넘재미잇어용
51054,깔깔마녀 여기로왓네 아나
51055,우리 성님 찢어놓으셨네
51056,이건 진짜 ㄱ리얼ㅋㅋㅋㅋ그자체ㅋㅋㅋㅋㅋㅋㅋ
51057,아 진짜 웃곀ㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋ오늘 처음 알게됐는데 진짜 너무 웃겨요ㅠㅠ 진짜 제 개그코드랑 너무 잘맞음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
51058,친한 애들끼리 있으면 여자들 존나 시발시발거리는데.. 내 친구랑 디엠만 봐도 걍 시발이 형용사임.. 야 시발 뭐하냐 나 시발 집 ㅇㅈㄹ 존나 함…애초에 상대방이 기분 나빠하면 안하지..;; 오히려 방송 살려서 더 좋은데;; 티비도 아니고 유튜브에서라도 이런 털털한 매력 보고싶은데 꼬우면 보질 마세요…프로불편러들… 아니 그리고 이분  존나 내 스타일ㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋ 원래 알던 분이긴 했는데 이렇게 좋을줄이얔ㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅋㅋㅎㅋㅎ
51059,말이 존나기네
51060,진짜 너무 웃겨서 돌겠음 ㅠㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
51061,욕이 너무 찰져서 거부감이 없는건 처음이네요 ㅎㅎ<br>와 진짜 보는 동안 빵터짐 ㅋㅋㅋㅋ
51062,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ김수용 신기루 두 분 모아놓고 보고싶다 하....
51063,루루누나 점차 큰사람이 될거라고 삼년전부터 말했지만 더 성장할겁니다 루루행님 사랑해요
51064,웃음소리 잠깐 잠깐 나오는건 ㄱㅊ은데 시도땨도없이 계속나오네 효과음이야 뭐야
51065,개읏기넼ㅋㅋㅋㅋㅋ
51066,천박하게 웃는 여자스탭인가? 자제 좀 해주세요;; 제발...
51067,웃는소리 누구에요?pd인가요?거슬리네
51068,신기루언니 잘됐음 좋겠당💚
51069,개빡쎄다 ㅋㅋㅋㅋㅋㅋㅋ
51070,역시 믿고 보는 이용진-신기루 조합
51071,웃는사람누구야?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
51072,웃는소리가 사악하네...😑
51073,쎄다ㅋㅋㅋㅋ
51074,아진짜 웃기네 ㅋㅋㅋㅋㅋㅋㅋ케
51075,"<a href=""https://www.youtube.com/watch?v=AaRO5ERg7dY&amp;t=12m16s"">12:16</a> ㅋㅋㅋㅋㅋㅋ미쳐ㅛ냐컼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌ"
51076,옆에서 웃는 여성분 도대체 누구신거에요??? 대낮인데도 약간 귀신 느낌도 나는데..
51077,미치겠다. 앞으로 리얼예능은 이걸 기준으로 &#39;리얼&#39;이라고 붙이기로하자
51078,아 ㅁㅊ ㅋㅋㅋㅋ 아이코스 찐이네
51079,아이코스는 찐이에요? 아님 컨셉임??
51080,광대 아파 뒈질것 같다
51081,기루누나도 기루누나지만 깔깔마녀 오랜만에 웃음소리 들으니까 기분좋내ㅋㅋㄱ
51082,어질어질하네…
51083,웃음소리 좀 ..; 뭐 한마디 할때마다 웃으니까 웃기다가 안웃김..
51084,제작진 웃음소리가 더웃깁ㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅌㅅㅂㅋㅋㅋㅋㅋㅋㅋ
51085,두번 보니깐 알았는데 <br>기루언니 앞치마 반대로 했지라요
51086,깔깔마녀 없었으면 이 프로 망했다
51087,개웃곀ㅋㅋㅋㅋㅋ욕하는거 넘 찰져
51088,아니 제작진들이 게스트보다 더 빵터져 ㅋㅋㅋㅋㅋㅋㅋㅋ
51089,기루찡 여기서 보니까 왜케 이쁘냐 ㅋㅋㅋ 매불쇼 카메라 좆구린듯...ㅋㅋ
51090,누나 매불쇼 얘기는 왜빼요? 매불쇼 팬으로 찐 서운함
51091,이 원석… 나 왜 이제야 안거야
51092,여기 꼬맹이가 어딨죸ㅋㅋㅋㅋㅋ
51093,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ너무웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
51094,스텝 배꼽빠지것구만
51095,아 진짜 ㅋㅋㅋ 배 찢어지게 웃었네 ㅋㅋㅋㅋㅋ<br>이 누나 왜 안뜨시고 있죠? ㅋㅋㅋ
51096,스태프웃음소리...<br>노이로제 오겠어
51097,터퀴즈 b급 게스트 감성진짜 좋다 내가 올해 본 유튜브 영상중에서 최고다<br>깔깔 마녀 랑 이용진 진짜 평생가자
51098,근데 전혀 웃긴부분 아닌데도 작가님인지 뭔지 웃는소리 시종일관 계속 깔려서 짜증나요
51099,신기루 존나웃기네진짜 ㅋㅋㅋㅋ 이용진도이용진인데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋ
51100,이용진 이렇게 찐으로 웃는거 오랜만에보넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
51101,졸라 웃기네..ㅋㅋㅋㅋ
51102,아 진짜 너무 웃겨 레전드다
51103,별로 웃긴부분 아닌데 작가인지 누구인지 웃는거 계속 보다보니까 거슬림.......
51104,진짜로... 안웃는 순간이 없음;
51105,아 짜증난다<br>그냥 말했으면 좋겠다<br>설정이 너무 어설퍼
51106,"<a href=""https://www.youtube.com/watch?v=AaRO5ERg7dY&amp;t=5m04s"">5:04</a> 개웃기네ㅋㅋㅋㅋㅋㅋㅋㅋ야x발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
51107,"<a href=""https://www.youtube.com/watch?v=AaRO5ERg7dY&amp;t=2m20s"">2:20</a> 기루짱 매불쇼는 왜 말안햐줘여ㅜ <br>매불쇼에서 제일 재밌는 언닌데!!"
51108,이용진이 신기루 넘 좋아하는듯ㅋㅋㅋㅋㅋ 대답하기전부터 재밌어하네
51109,웃는소리 음향효과인가요?? 진짜 웃는거에요?? 너무 일정하게 계속 웃으시네요 ㅋ⫬ㅋ ㅋ⫬ㅋ
51110,여자 웃음소리 심하다. 별로 안웃길때도 과하게 리액션
51111,옆에서 웃는 분 누구시죠 ㅋ⫬ㅋ ㅋ⫬ㅋ ㅋ⫬ㅋ ㅋ⫬ㅋ ㅋ⫬ㅋ ㅋ⫬ㅋ ㅋ⫬ㅋ ㅋ⫬ㅋ
51112,스텝 여자 웃음 소리 개거슬리네
51113,와 ㅋㅋㅋㅋㅋ 레전드 찍었네 ㄹㅇ
51114,와 신기루님  넘 잼있으신데요!
51115,제발 나 좀 내버려둬!!!!!
51116,배차형 켁 ㅋㅋㅋㅋㅋㅋㅋ
51117,예~예~에헤헤헤헤헤 야이야하하하햐 요오요호호호호호오옥!!!!
51118,"찐배차ㅋㅋㅋㅋㅋㅋㅋㅋ<br><a href=""https://www.youtube.com/watch?v=AaRO5ERg7dY&amp;t=05m31s"">05:31</a><br><a href=""https://www.youtube.com/watch?v=AaRO5ERg7dY&amp;t=12m08s"">12:08</a>"
51119,찐이다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
51120,찐배차?
51121,작가님 웃음소리 너무 웃겨요 효과음 같아욬ㅋㅋㅋㅋㄱㅋㅋㅋ ㅋㅋㅋㅋㄱ
51122,지하철에서 보다가 호흡곤란 왔어요…마스크 쓰고 보면 위험하네요
51123,이 편 진짜 안 본 사람 없게 해줘요 ㅋㅋㅋㅋ예전부터 느낀거지만 이용진 기루언니 참 조아함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
51124,ㅈㄴ 웃었다 시ㅍ ㅋㅋㅋ
51125,개멋있어. 기루누나ㅎ
51126,쟤네들은 원래 질이 안좋나...? 말끝마다 욕이네....ㅋㅋㅋ욕해도 좋아!!!! 방송인 이라면 가려야 하지 않나????
51127,윳는사람 누구야ㅡㅡ 너무 신꼉쓰인다
51128,신기루가 매불쇼 얘기 안하는 이유는 단순 예능프로가 아니라서 그럼 <br>매불쇼 인기는 어느정도 있지만 정치뉴스까지 다루기때문에 언급하기 좀 꺼려질듯
51129,아..여자 웃음소리 스탭인가요?먼가요?<br>ㅈㄴ 거슬리내 ㅈㄴ 경박해서 몰두가 안되내요
51130,Eng sub please...!
51131,신기루씨가 안 뜨는데 이상하네ㅋㅋ넘웃겨
51132,신기루 젤 웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
51133,개그맨최초로 전담들고나옴
51134,매불쑈 최강의 게스트<br>신기루 짱
51135,ㅋㅋㅋ진짜 개웃겨
51136,나 진짜 너무웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
51137,신기루님 떡상했으면 좋겠닼ㅋㅋㅋㅋㅋㅋ최근 본 사람 중에 젤 웃긴뎈ㅋㅋㅋㅋㅋ
51138,고기 기름에 ㅋㄲㄱ핸폰 액정ㄲㅋㅋ ㅈㄴ 웃김
51139,스탭중에 방청객알바껴놓으신거에요? 너무...웃어대서...거슬림...
51140,재능 있는 분들이 재능을 보여줄 곳이 다 사라져서 정말 재능있는 분들이 드러나질 못하고 있네
51141,와 입담 장난아니신데 처음 봤네요 pd들 머하나
51142,저 터키아이스크림  도대체 몇년째 하냐 씹노잼
51143,기루씨.. 섭섭홰요...ㅠ<br>매불쇼 얘기를 안하시네요..ㅠ<br><br>암튼 여기서 봐서 더 반가워요...<br>그리고... 가장 저 평가된 연예인...
51144,ㅌㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ졸라웃겨
51145,웃음소리는 녹음이에요?
51146,대표작 말할때 매불쇼는 언급 자체를 안하네ㄷㄷ
51147,했는데 길게해서 시간관계상 편집됐습니다
51148,깔깔마녀 너무 웃기다 ㅋㅋㅋ 괴릴라부터 ㅋㅋㅋ
51149,웃다가 배찢어지고 버스에서공중제비돌앗네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
51150,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ찐이다
51151,영상은 진짜 재밌는데 여성 작가님? 웃음 소리 뭐던지 적당히 해야지 너무 심해서 환청이 들릴 수준;;;
51152,왜 지금까지 봤던 개그우먼 중에 젤 재밌음ㅋㅋ신기루님 잘됐으면 좋겠어요
51153,수요미식회 잘 보고잇어요~
51154,아 이분 개웃긴데요? ㅋㅋㅋㅋㅋㅋㅋ 첨알았네 진짜 ㅠ 이분 데리고 아무나 유튜브 찍어줘라 ~~
51155,옆에서 웃는여자누구냐 ? 집중이 안되게 웃네
51156,신기루 시대 스따뚜~~~<br>신기루님 유튜브 왜안하시나요?
51157,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아앀ㅌㅌㅌㅌㅌㅌㅌ제작진인가 웃는사람 누구짘ㅋㅋ개웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
51158,너무 웃겨서 또봄
51159,신기루님 좋아하시는 분들 팟빵 매불쇼에서 레전드 많이 찍었으니 많이 보고 들어주세용ㅎㅎ
51160,웃는 스텝 죽는거 아니냐?
51161,"<a href=""https://www.youtube.com/watch?v=AaRO5ERg7dY&amp;t=4m11s"">4:11</a> 나 이용진 ㄹㅇ로 놀라는 표정 왤케 좋지 설렌당"
51162,아우  왜저래<br>욕하면서 담배피는여자 극혐
51163,이용진도싫고 신기루도싫고 깔깔마네도싫어 다 양아치같애
51164,아 너무 잼따
51165,ㅋㅋㅋㅋㅋㅋ 신기루님 너무 웃기네요
51166,신길우님 매불쇼보고 감동했어요<br>항상응원할게요
51167,누나 매력개쩐다ㅋㅋㅋ
51168,유퀴즈 하카소 다 따라만하네
51169,신기루 같은 언니 술자리에 한명 있으면 웃겨 뒤집어짐 ㅋㅋㅋㅋ 포인트는 웃길라고 막 하는게 아니라 툭툭 던지는데 개웃김 ㅋㅋㅋ
51170,누가 옆에서 자지러지게웃는거얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
51171,아니 깔깔마녀님 여기에 계시나요?? 익숙한 웃음소리가 ㅋㅋㅋㅋㅋㅋㅋ
51172,으 진짜 신기루씨 인터뷰 보고싶은데<br>배경에 이상하게 웃는 소리때문에 6분에서 끕니다<br>하나도 안웃긴 웃음소리 오디오에 안나오게 좀 해주세요 ㅡㅡ
51173,압도적 기루기루 신기루
51174,깔깔마녀 진짜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 웃음이 왤케많냐고ㅋㅋㅋㅋㅋ
51175,기루기루 신기루 짱
51176,찬스 10초 잠긴 해제 후 끝ㅋ ㅋ ㅋ
51177,이건 이용진이 사심으로 섭외했나보네 ㅋㅋㅋㅋㅋ
51178,"와 미치겠다,이렇게 웃긴다고,ㅎㅎㅎㅎㅎㅎㅎㅎ."
51179,누가 웃는거야 듣기 싫은데
51180,저런 누나들이랑 술먹다보면 진짜 잘못하면 매력에 빠져서 사랑인줄 착각할수도있다 ㅎㅎㅎ 조심해야됨 웃으면 심박수 올라감
51181,ㅋㅋㅋ 이게 걸크러쉬지 ㅋㅋㅋㅋ 양배차 ㅋㅋㅋㅋ
51182,신기루 넘 좋음
51183,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
51184,매불쇼 숨김 ㅋㅋㅋ
51185,기루언니 이거 시부모님이 보셔도 괜찮으신거에요?ㅋㅋㅋㅋㅋㅋㅋㅋ아 웃기긴 너무 웃긴대ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ요즘 본영상중 제일 욱김ㅋㅋㅋㅋㅋㅋㅋ
51186,나 왜 신기루님이 완전 맘에 들지? ㅋㅋㅋㅋㅋ
51187,개웃기네 쉬베
51188,ㅋㅋㅋㅋ첫대화부터 빵터짐
51189,기루행님 덕분에  금요일이 항상 즐겁습니다
51190,아니 제작진 웃을려고 기획한줄ㅋㅋㅋㅋㅋㅋㅋㅋㅋ<br>웃음소리 미치겠넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
51191,깔깔마녀님 오디오 자제좀ㅋㅋㅋ
