,0
6325,@수범 이사람으로 말할꺼 같으면<br>친구가 없어서 이상 증상을 보이더니 부모에게 욕을하고 폭력을 휘두르며 집에서 ㅂㄹ이나 버억버억 긁고...<br>부모가 결국 호적을 파서 집에서 쪽겨난다음.<br>PC방에가서 이지랄하고 있습니다.<br>잘보세요. 새로운 벌레를 보고있는겁니다.
6326,@jj double 전형적인 니가족충 😎
6327,@수범 잼민2  멈줘!!
6328,주변 친구들 말로도 공부때매 아버지가 폭력 많이 쓰셨다는데 어휴… 실종된 학생이 불쌍할지경이네요
6329,학생분 있을때 잘했어야지 전날밤에 학생 진로 가지고 뭐라했다잖아요 공부 같은건 자기가 알아서 하게 냅두거나 해야되는데 우리나라는 뭐 하나부터 열까지 부모님이 다  케어해서 학생들 스트레스 쌓여서 저런일이 많이 발생하는거임
6330,눈은 부산으로.. 간은 전라도로.. 심장은 충청도로..<br>콩팥은 강원도로...
6331,에궁..어린나이에..꼭집으로 돌아오길바래..부모님들 힘내세요
6332,솔직히...저런경우는 진짜 흔치가 않은데..ㅠㅠ<br>부디 빠른시일내에 나타나길 빕니다...ㅠ
6333,또 실종? 너무 사회가 무섭게 바뀌어간다.
6334,납치가능성이니 자살가능성이니 월북이니 뇌피셜은 하지맙시다. 확인된건 아무것도없어요
6335,확실한건 북박이라는 것 밖에 없네요...
6336,월북x 납북o
6337,아ㅋㅋㅋ진지하게 보다가 월북에서 터졌넼ㅋㅋㅋ
6338,도무지 모르겠네<br>자살이었음 자살하는사람이 책사러가진 않을거고 그렇다고 납치하기엔 키도 커서 납치범들이 굳이 키큰사람 납치해서 개고생 하진 않을건데 어디간건지 도무지 알수가없네 그렇다고 또 공부열심히하는 애가 술을 먹는것도 아니고 참 이상하네
6339,키가 좀 작아서어려울듯<br> 185정도였으면 금방찾았을텐데 길에서 잘안보이죠 80은..
6340,부모님 이쯤되면 그냥 마음의 준비하세요 더운데 고생하시자나요
6341,휘 성 군 을 찾 아 서 모 두 안 전 하 게 가 족 품 돌 아 갔 음 좋 겠 당
6342,요즘 분당 판교쪽  운동하다보면  중국말로 씨부리는  중국세기들이 많아졌더라고요~~~
6343,그냥 공부하기 힘들어서 일탈하는 것이면 좋겠다 부디..
6344,블박이라도 없나요 그 시간에 차가 많이 다니는것 보이는데 그시간에  지나가던 차량 블박이라도 좀 나왔음 좋겠네요 차라리 진짜 가출이였음  좋겠네요 지나가던 시간에 블박 확인 한번만씩이라도 ㅜㅜ
6345,미리삼가고인의명복을빕니다
6346,사이버 렉카 새기들 또 돈빨려고 설치겠네
6347,뉴스보면서 든 생각.<br>실종사건이 되게 많은데 개인 학생의 실종을 이렇게 다룬다.. 큰 어그로 사건도 아닌데..<br>이건 부모가 방송사 고위급이거나 그 지인일 가능성이 높다
6348,대낮에 키 180 인애가 수완사고 행불<br><br>밤에 초딩 여자애가 행불 머가 더 자극적?
6349,또또또 아는 척 탐정인 척~ 이전에 워낙 크게 이슈된일이 있으니 그러려니 하면되지 애 찾는데 별 도움도안되는것 가지고 사실확인 안된 얘기올리고 넌 뭐 대단한 의혹 제기한 것 같지?
6350,정신 이상자냐. ..? 고위급이고 뭐고 이슈 되도록 sns에 제보하니까 그렇지. 가만히 앉아서 발로뛰어 발품 팔면 누가 신경 써준데? 남의 노력은 안 보고 돈 있니 뭐니 ㅉㅉ
6351,어휴 진짜 이렇게 생각없이 다는 애들은 왜 이리 끝도 없이 나오는지 ㅎ 남의 일이라고 막 다네
6352,이게 맞음ㅋㅋ
6353,엘리베이터 같이탄 아저씨 한테 물어볼수있는게 다네요. 어디로 갔는지 아저씨가 보셨으면 제보좀 해주시면 좋겠네
6354,여자는 물론이고 건장한 남자도 안전하지 못한 세상이네...
6355,무사히 집에오기를바랍니다
6356,공부하다 힘들면 좀쉬었다가 들어가도된다 근데 부모님한테 연락한드리고
6357,참 큰일이네요 제발 무사히길요
6358,아이고야 서점가지말고 폰으로 주문시키지ㅠㅠ
6359,제발 또 이상한 범죄는 일어나지말자...<br>ㅈㅂ....
6360,키 180 고3 남자도 저렇게 실종되는데 여자 자식을 둔 부모는 걱정되서 어떻게 밖에 보내냐 진짜...
6361,"핸드폰을 학교 책상서랍에 두고왔으면,,,보통 학생들같으면 하교하면서 90퍼센트 핸드폰을 만지면서 길가거나 그래서 핸드폰이 없어진걸 알탠데,,, 우연히 두고 온 날 실종이면,, 저는 일부로 두고온거라고 생각되네요,,,"
6362,휘핑아...
6363,뭘까… 도대체 마음이 심란해서<br><br>잠시 멀리 떠난거이길..
6364,중국인들이  요즘 너무 위험합니다. 일본처럼 추방 필요할거 같네요
6365,걔네들도 안잡히는게 최우선인디 뭔 간이 크다고 180 남자애를 잡아가 ㅋ
6366,이런 사람이 제일 위험
6367,만약 장기매매면 군대를 동원해서라도 다 찾아내서 다 죽여라
6368,@박*수 1줄요약 불가능합니다 1줄 요약 하면 그게 무슨 가정폭력이고 아동학대냐고 욕먹습니다
6369,@destruction 1줄요약 해줘요
6370,"저는 5살 때 유치원도 왕복 2km가 넘는 거리를 혼자서 왔다 갔다 했고 집에 오면 집에 아빠가 술취한 채로 있어서 문을 안 열어주시고 그래서 배고파서 또 왕복 2km 넘는 거리의 외할아버지 댁에 가서 점심 얻어 먹을 수 있으면 먹고 못 먹으면 말고 해서 다리가 고관절 무릎 발가락 까지 5살 때 관절에 인대가 늘어 났구요 집에 들어가서 아빠에게 배고프다고 하면 5살짜리 한테 니가 아빠한테 식사를 대접해야지 왜 애새끼가 배고프다고 하냐고 뺨을 수차례 때리시고 그리고 엄마도 배고프다고 하면 뺨을 때리셨어요 그래서 5살때부터 초등학교 6학년까지 제대로 못 먹었습니다<br><br>그 이유는 집에서 점심을 12시에 먹는데 초등학교 때 11시 45분에 끝나면 집에 오는데 30분 이상 걸리거든요 그러면 식사를 다 끝낸 상태인데 배고프다고 하면 이미 점심 식사 끝냈는데 왜 늦게 오냐면서 뺨을 10대 넘게 때렸구요<br>학교에서 청소당번인데 그거 때문에 늦게 왔다고 또 뺨을 때리고 왜 친구들이랑 놀고 와놓구선 청소 하고 왔냐고 뺨을 때렸고 당연히 점심도 못 먹구요 그래서 1주일 동안 뺨 100대 이상 맞다가 엄아가 학교에 전화 해서 선생님에게 청소 당번이 맞냐고 해서 선생님께서 맞다고 하니 저를 청소 당번에서 빼라고 해서 그 때부터 애들에게 왕따와 학교 폭력을 당하기 시작 했고 고3까지 이어졌습니다<br>제가 맛있는 음식을 먹으면 뺨을 때리셨습니다<br><br>화장실 급한데 어른이 먼저 들어가야 한다고 해서 못 들어가게 막고<br>제가 팬티에 싸면 왜 다큰놈이 팬티에 싸냐면서 뺨을 수차례 때렸습니다<br>엄청 여러번이요 초등학교 3학년 때 10살이면 다 큰 거 아니냐면서 성인 아니냐면서 돈을 벌어오라고 해서 제가 초3이 돈을 어떻게 벌어오냐고 하니까 수차례 뺨을 때리시고 강제로 팔 잡고 집 밖으로 끌려 나갔고 아버지가 힘들게 돈 벌어오는데 너는 집에서 뭐하냐면서 개xx 씨xx 욕 들었습니다 그리고 엄마가 지인들에게 전화해서 아이가 말을 안 듣고 속 썩인다고 거짓으로 주변 사람들과 친적들에게 알리셨습니다 제가 다 들었죠 초3때 저보고 쓰레기,음식물쓰레기,병,캔등 저보고 버리라고 하셨고 제가 팔아프다고 하니 뺨 때리셨습니다<br><br>그리고 뺨을 쓰레기를 버릴 때까지 끊이지 않고 뺨을 때렸고 제가 쓰레기를 드는 순간 제 팔 근육 인대가 뚜두둑 하면서 늘어나는 소리가 들리면서 엄청 고통 스러웠고 그 이후에 계속 쓰레기를 버려서 상체 인대가 몸 전체적으로 늘어났고 목,허리 디스크가 생겼습니다 그리고 제가 돈 안 벌어 온다는 이유로 쓰레기 버리기 힘들 다는 이유로 팬티를 벗긴 뒤에 주방에서 칼,가위를 가져와서 제 성x에 갖다 댄 뒤 말 안 듣는다고 잘라버리겠다고 협박을 했습니다 말 듣는다고 했고 저는 엄청난 정신적 충격과 성적 수치심이 들었습니다<br><br>아빠가 안마 하라고 하고 초3때 무거운 기계를 들고 안마를 하는데 팔이 아프다고 하니 술먹은 아빠가 욕 하면서 뺨을 수차례 때리고 옆에 있는 엄마가 젊은 놈이 팔이 뭐가 아프냐고 그냥 참고 안마 하라고 쌍욕을 하구요 초1때 이후에 초6까지 학교 선생님 께서 준비물 사오라고 하셨는데 엄마가 저보고 직접 돈 벌어서 준비물 사라고 하면서 제가 어떻게 돈 버냐고 하니까 뺨을 수차례 때리셨습니다 지금 34살 현재까지 지금 이 상황이 지속적으로 이루어 지고 있는 상황이고<br><br><br>제가 아스퍼거장애라는 정신 질환을 앓고 있는데 이것도 부모님 때문에 생긴 질병인데 제가 2006년 고2때 정신병자 같다고 정신의학과에 학교 선생님에게 조퇴 하라고 말하고 데려갔는데 아스퍼거 장애더군요 그래서 제가 장애인 등록을 하려고 2019년에 진료 기록을 받으러 갔는데 첫 장에 엄마가 먼저 가서 얘기한 내용에 입양이라고 있더군요 그래놓고 저에게 직접 낳아서 키운것처럼 얘기 했습니다<br><br>왜 우리 가족한테 너 같은 쓰레기가,정신병자가 태어 났냐고 5살때부터 욕을 먹었습니다 그리고 초등학교 때 방송에 위안부 할어님 나오는데 엄마가 위안부 할머님들 창녀라고 하는 거에요 그래서 제가 아니라고 했더니 뺨을 수차례 때리면서 맞다고 저에게 강요를 하고(제가 계속 아니라고 했더니 때리다가 본인 팔아프다고 포기함) 1995년 삼풍 백화점 때 죽은 게 뭐가 슬프냐고 고인들 유가족들 비하 천안함 사건 때 죽을 사람이 죽었는데 저게 왜 슬프냐고 고인들 유가족들 비하 세월호 사건 때<br>애새끼들 죽은 게 왜 슬프냐고 하면서 유가족들 보고 정신병자라고 하고 자식이 죽었으면 축제의 파티를 벌여야 되는 거 아니냐며 고인,유가족들 비하 제가 울었더니 하는 말 &quot;애새끼들 뒤진게 뭐가 슬프다고 쳐 울어? 내가 자식을 잘 못 키웠네 정신병자 새끼가 좀더 쳐 때려서 정신 교육을 똑바로 시켰어야 했는데 애새끼가 저모양이네&quot; 옆에서 아빠가 &quot;미친새끼라그래&quot; 이랬습니다 <br><br>제가 몸에 병이 걸려서 아프다고 하니 니가 뭐가 아프냐면서 욕설 고함 병원에서<br>선생님에게 팔 아프다고 했더니 &quot;힘줄이 늘어난것 같다&quot;고 말씀 하셔서 엄마에게 말 했더니 &quot;병원에서 니 아픈걸 왜 말해?&quot; 이랬습니다 목,허리디스크가 ct촬영한 게 있고 증거가 있음에도 불구하고 병원에 가팅 가지도 않고 컴퓨터 때문이 아니라고 의사선생님께서 말씀 하셨는데 엄미,아빠는 욕설과 고함을 지르면서 컴퓨터 때문이 맞다고 의사가 돌팔이라고 욕설을 했습니다<br><br>그래서 용돈 20만원이 엄청 적은 거죠... 도와 달라고 말하고 싶지만 요즘 세계에 도와 달라고 하면 전혀 도와주는 사람 없어서 말 못 하구요 그리고 도와 달라고 한다면 겉으로 보기에 몸이 멀쩡해 보이니 당연히 안 도와주겠죠 왜냐하면 목,허리디스크 관절염,인대,힘줄 이런게 눈으로 보이는 병이 아니니까요<br><br>그래서 항상 제 마음 속으로 &quot;제발 누가 저 좀 도와주세요 누가 저 좀 살려주세요&quot; 이렇게 외칩니다 하지만 이렇게 5살 때부터 속으로 말 해도 소용이 없더군요... 심지어 제가 이렇게 가정 폭력 당한 걸 그 어느 누구도 들어주지 않습니다 친척이든 누구든요 그래서 얘기할 곳이 없어요 제가 조금이라도 얘기 하면 그만 얘기 하라고 합니다<br><br>그냥 죽는 게 나을 것 같은데 죽을 용기가 없는 게 참 한이네요 그냥 죽어서 없어져 버리면 나을 텐데 돈이 없어서 약도 제대로 못 먹고 관리도 못 한다는 게 얼마나 속상한 일이고... 게다가 부모가 매일 심부름 시키고 저는 계속 몸이 아프고 정신적으로 스트레스 받고요 아무도 저에게 관심이 없습니다<br><br>아동학대 금지법조 2014년에 생겨서 2007년부터 2014년까지 초등학생들만<br>부모를 처벌하는 게 생겨서 저는 2000년에 초6이여서 공소시효로 고소도 불가능 합니다 제가 도대체 이 세상에 왜 사는지 이유를 모르겠습니다 제가 이렇게 말해도 거짓말 치지 말라는 사람도 있구요 제가 살아도 살아 있는 것 같지도 않고 재산도 없고 몸이 아파서 돈도 못 벌고 살아있어도 살아 있는 것 같지도 않고<br>당연히 어떤 사람도 도와주는 사람이 전혀 없고<br>제 힘든 상황을 말해도 성인이라는 이유로 들어주는 사람도 없고<br>90년대에는 아동학대를 당해도 어떤 부모가 자식을 학대 하냐며 무시 받던 세상이고<br>90년대에는 아동학대로 신고를 경찰이 접수해도 부모가 가정일이라면서 거절 하면<br>조사도 하지 못 하고 그냥 돌아가야 하는 세상이였고 이렇게 산다고 해서 제 미래기 행복 해질 거라는 희망도 없고 그냥 제가 심장마비나 걸려서 죽었으면 좋겠는데 <br>나도 지금 억지로 살기 싫은데 살고 있는데 왜..."
6371,@긴또깡 페미 아니면 잼민 같은데 ㅋㅋㅋㅋㅋ
6372,@긴또깡 ㅋㅋㅋㅋㅋㅋ 혹시 페미?
6373,사실 이정도 시간이 흘렀고 카드조차 사용하지 않았다면 <br>경찰쪽에선 모르긴 몰라도 이미 사망했다고 보고 있을 겁니다.<br>극단적 선택을 하려는 친구가 굳이 당일날 문제집을 살 이유는 없을것 같고...<br>안타깝네요
6374,@유토피아 이제 마지막으로 연락한 이모가 용의자 되겠노 ㅋㅋ
6375,그런 생각은 니 뇌속에서 하고 뱉는게 아니야 사람새끼면
6376,이번에는 누구를 살인자로 덮어씌울거임? 친구 B? C?
6377,문제집사고 현타와서 그런걸까.. 안타깝네
6378,진짜 이렇게 실종됐다고 뉴스뜨고 살아돌아온 케이스를 못본듯..
6379,나쁜사람 안만난거였으면 좋겠다ㅜㅜ<br>블박에 찍히신분 없을까요ㅠ
6380,아 걱정되네 휘성군 <br>기도함세 얼른돌아와
6381,부모님 피 마른다. 제발가출이면 엉능집으로가세요 ㅠ
6382,아무 탈없이<br>그냥 집으로 걸어 들어 왔으면~~~
6383,ㅎㄷㄷ
6384,ㅠㅠㅠㅠ
6385,딱봐도 이미 뭐 죽었지 짭..
6386,"인생을 어떻게 살아가야할지<br>인성과 순리,  체계적인 교육이 아니고~ 경쟁시대 어떻게 살아 남을수 있을까^  그리고 어떻게든 <br>남들과 다를수 있게 살것인가?를<br>그간 경쟁해왔다.  이제는 앞뒤 모두 아우르는 인간의 본질 탐구에서 공유의 국가시스템이 변해야 구조적 문제를 해결해 나갈수 있다."
6387,삼가 고인의 명복을 빕니다.
6388,"가출할 애가 믄제집을 살 이유는 없고..<br>휴대전화도 업다면 약속을 잡은것도 아니고,<br>너무 이상한데"
6389,믄제집× 문제집○ 업다면× 없다면○
6390,빨리 찾길 바라네요 ...
6391,왜 자꾸 이런 미스테리한 일들이 일어나는지~부모님 기다리니까 아무 사고 없이 빨리 돌아오길 🙏🙏🙏
6392,이런일이 생기지 ㅠ 무섭다
6393,얘야...무슨 일이니?   하나만 생각하렴.  모든 것은 다시 시작 할 수 있단다.  영원한 건 아무 것도 없단다.
6394,EBS문제집을 한번에 5개를 산것이 좀 많이 이상한데 누군가가 요구를 한것이 아닐까요?
6395,@김민세 앜ㅋ  몰랐네요 알려주셔서 감사함다
6396,"국어, 수학, 영어, 탐구 2권이면 5권이에용"
6397,수능완성이 5권이라서 고3이라 지금 이 시기에 다 구매합니다 ㅎㅎ!
6398,고3이면 다 저래요
6399,미안한데 원래 지금시즌이면 수완풀어서 사요<br>5과목이니
6400,폰을 나두고온게 좀...쨋든 무사햇음좋겟다
6401,대한민국 CCTV는 장식인가요? 경기도 성남이라는 도시에서 그거하나 추척을 못하나...;;
6402,딱 수준 나오쥬..;;
6403,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
6404,@E? E 저사람한테 말한건데 갑자기?
6405,@E? E님한테 말한거 아닌데
6406,세계 최고급 치안인데 쌉소리 하시네 <br>님이 한번 찾아보시죠? cctv아무리 많더라도 미친듯이 좋은 cctv아니면<br>1주일만 지나도 리셋됩니다 근데 이미6일이나 지났는데 못찾은거면..
6407,한강다리에서 운지한듯
6408,무사히 돌아와 주길 바랍니다
6409,180 남고생이 도시에서 실종..?<br>내가 아는 한귝 맞니? 무사히 돌아오길
6410,하루빨리 가족의 품으로 돌아올 수 있길 바랍니다
6411,한국에서 저게 가능하네 아니 180cm체급이면 납치도 쉽지 않을텐데 문제집산거보면 자살이나 잠적은 아닐테고 진짜 미스테리다
6412,@대머리 무조건 자살이라고 몰아가는 너도참.. 자극적인거 좋아하는건 알겠는데 억측하지마셈
6413,근데 야간 자율학습 간다고 왜 엄마가 아니라 이모한테 말함
6414,@이에에아아이 전라도
6415,그런 논리묜 마포대교 건너가는 사람은 다 자살하냐?
6416,@대머리 글고 순간적으로 돌변해서 자살할 가능성도 희박하게나마 있는데 그 가능성보다 훨씬 더 빈번한 사회현상이 조선족범죄고 그 가능성이 훨씬 높은데 뭔 자살타령만 하고 있어 멍충한것아ㅎㅎ
6417,제발
6418,고3인데  믄제집을 산거면  문제가 있는거 아니자나요 어서 찾아내세요 어서!!골든타임지나면 안되요!!!!대낮에 다큰남자학생인데   !!못찾다니!!! <br>평온하고 침착한  태도가 가출할 아이가 아니예요
6419,믄제집× 문제집○ 아니자나요× 아니잖아요○
6420,"되요가 아니라 돼요, 아니예요가 아니라 아니에요."
6421,너구나 범인. 어디사냐?
6422,그래서 ak무서워서 못가고 있습니다 ㅠ
6423,중국 장기매매에 걸려서 감쪽같이 사라진거 아니냐 cctv가 그리 많은데
6424,빨리  돌아오길 빌겠습니다<br>한데 하루에도 수많은 실종자가 발생하는데 이학생 뉴스는 많이 보이네요 뭔가 특별한 실종사건인가요
6425,버스안 cctv없나??
6426,뉴스나올때만 개풀어서 수사하고 열심히하는 모습 보여주지<br>막말로 이거 이슈안됬으면 신경도 안써줬을것 같은데요 <br>무능하다 K-경찰!
6427,나두 조카가 고2데 미치겟다 ㅠㅠ 계속 얼굴 보고는 잇는데 어떤 도움을 줄수 잇을까 ㅡ 아 어터케 ㅜ 핸드폰 왜 안갖구 나갓어 ㅠㅠㅠ
6428,@화났을때 ᄏᄏ 치면 한국인 네네ㅡㅡ  아 ;;; 어쩌나요 진짜 ㅠ
6429,저 동네 돌아다니시면서 함께 찾아주세요!
6430,장기매매임
6431,그 주변에 차들이 많았을 텐데 증발하듯이 사라진거면 납치거나 이세계에 소환당했거나 둘 중 하나다. 당연히 첫번째겠지 안 좋은 마음 먹은 애가 공부하려고 문제집을 사겠냐 바로 한강물 다이빙하겠지
6432,저희 집 주변인데... 제발 돌아와 주시길... ㅠㅠ
6433,요즘에 이런게 뉴스에나오는게 일상인가?
6434,🙏🏼🙏🏼🙏🏼
6435,헐 ㅠㅠ
6436,견찰들 못믿는다 내용 만들어서 퍼트리다가 나중 나몰라라 아님말고식이니까~~~
6437,단순 가출로 보이네요~
6438,뭔 평행세계로 넘어가길했나 저렇게 유동인구 많고 cctv 많은데서 갑자기ㅜ사라져?
6439,휘핑게이야...
6440,발 헛디뎌서 구멍에 빠져버렸나 누가 납치해버렸나... 뭐지...
6441,나랑 동갑이네...너무 마음이 아프고 눈물이 나... 얼마나 힘들었을까 싶어서..너가 연락이 안되는게  그냥 잠시 스트레스 풀러 놀러간거면 좋겠어.. 2주가 걸려도 3주가 걸려도 되니까 꼭 쉴만큼 쉬었을때 최대한 빨리 부모님의 곁으로 돌아와주면 좋겠어 너를 본적도 없는데 난 니가 너무 걱정되...난 너가 극단적인 선택을 한게 아니라 그냥 잠깐 어디 재밌게 놀러간걸로 생각하고 있을께!... 휘성아 꼭 돌아와  너를 본적이 없는데도 너가 진짜 보고싶다🙂 나도 널 기다릴게 너가 돌아왔다는 그 소식을 하루빨리 보기를🙏
6442,@문주원 ㅇ 무능력샊ㅋㅋㅋㅋㅋ
6443,@_FIFAMOBILE 새턴〽 넷상에서만 우쭐대는 사회부적응자야 계속 떠들어 재끼렴....ㅠ
6444,@문주원 너한테만 ㅈ댄게 아닌거지 ㅋ ㅋㅋ 학과찾아본데 ㅋㅋㅋㅋ 갈수있는데가 있노...??   아빠랑일ㅋㅋ 스스로 일도 못찾노 ...
6445,@_FIFAMOBILE 새턴〽 성적 ㅈ된거 아니고 가고 싶은 학과가 없는거고. 아빠회사 일 가끔 도와주면서 가고싶은학과 찾아볼건뎅 ㅎㅎ 나한테 이런 댓글이 달린건 첨인데 사회부적응자같아서 안타깝다 힘내라..ㅠ
6446,@문주원 ㅠㅠ 성적 ㅈ대서 수능못보누 ㅠ
6447,건장하고 다 큰 학생인데 이유없이 납치를 당했을리는 없고.<br>가출이 아닐까?
6448,휴대폰추적해
6449,잠시 일탈이라면<br>즉시 집으로돌아가라<br>가족은 피가 마른다
6450,요즘에 왤케 실종사건이 많냐...?
6451,어디갔냐..
6452,혹 조심스럽게 생각하건데 중국놈들 소행이 아닐까 염려됩니다.세상이 넘무서우니까 별생각이 다 드네요ㅜㅜ<br>꼭 무사히 부모님품으로 돌아오길 바랍니다
6453,어디간거지
6454,우리 엄마가 계속 말하던 사람이 이 사람이구나.... 어떡해...
6455,장기땔라고 골목에서 봉고차로 납치한거 아니냐
6456,우주인에 납치? 이유가 없네요.
6457,절 들어가서 공부 하고 있었으면 좋겠다...
6458,SNS를 통해서 어제인가 그저께 소식을 접했는데 처음엔 늦게 귀가해서 부모님께 혼나는걸로 끝나겠지 싶었는데 하루 이틀이 지나니까 점점 저도 걱정이 되더라고요<br>저도 실종자분의 조속한 귀가를 바라겠습니다
6459,유아 실종의 경우는 바로 신고 가능하지만 이런 경우와 성인 실종은 좀 다르게 보는 경향이 경찰에게 있는거야?? 경찰 또 못 찾고 우왕좌왕 할껀데.
6460,남자의 경우 실종신고 접수 자체를 안받는다고 실제로 경찰관이 말하고다니던게 불과 몇년전임...
6461,혼자 독서실에서 공부하고 있을 수 있음
6462,요즘 몸 건장한 사람들 실종 되는 사건이 많네요;;;;;  그 남자 간호사 분도 그렇구요.
6463,인신매매  당한거   아닌지<br>경찰 빨리들   수사하세요  우
6464,"정리 [이 글은 김휘성학생이 굳이 핸드폰을 안들고갈 특별한 이유가 없다는 전제하에 쓰여진 글입니다. 그냥 평소에도 안들고 다니는게 잦다면 헛소리입니다.]<br><br>타의로 누군가 김휘성 학생이 학교 도서관에 갔다면 그건 내가 뭐라할 영역이 아니다 그것은 경찰이 수사해서 밝힐 영역이다. 문제집을 샀다-&gt;고3이 미래를 준비한다는것은 앞으로에 대한 걱정이 있다는 것이기 때문에 자의로 잠적했다는것은 특수한 상황을 제외하고선 매우 낮은 확률일것이다.(이 학생은 걱정, 미래에 대한 준비로 문제집을 샀다. 이는 자살가능성을 낮춰준다.) 하지만 그 작은 확률중 핸드폰을 굳이 두고갈 상황이 있다면 내가 지금 쓰는 글 같아서 적어본다.<br><br>만약 고의로 핸드폰을 학교에 두고 갔다면 그것은 자신의 위치가 드러나지 않고 싶었다는 것이고 이는 김휘성학생 본인의 의사보다는 누군가 김휘성학생에게 약속한것일 확률이 높다.(여기서 단순히 다시 학교에 가니깐 그냥 두고 나왔다고 한다면 그것도 맞는 말일 수 있이며 만약 그랬다면 이 글이 헛소리가 되는것이지만 굳이 그럴이유가 있나?) 누군가 어떤식으로든지 김휘성학생과 접촉해서 약속을 잡았고 그 사람은 김휘성학생이 핸드폰을 들고 오는것을 원치 않았다. 그리고 김휘성 학생이 자의로 만났다면 이는 부모님이 알지 못하거나 부모님께 알리고 싶지 않을 관계였거나, 잠깐 만나고 학교 도서관으로 갈 예정이었을 것이다.(이것은 김휘성 학생이 자신의 스케줄에 대해 거짓말을 하는 사람이라면 틀린말이 된다.) 왜냐면 서점에서 책사고 학교 도서관에 갈거에요. 라는 말에선 다른 누군가를 만날 것이라는 계획이 없기 때문 -&gt; 이것으로 숨기고 싶었다, 또는 아주 잠깐이라 말할 필요성을 못느꼈다.(자의라는 가정하에)라고 생각할 수 있다.<br><br>제발 수능 같이보자 다른데 가지말고"
6465,저 학생분은 얼마나 힘드실까요 ㅠ 힘내세요..
6466,랄로 ..
6467,요즘실종하면죄다 죽던데 가슴이답답하네..
6468,제발 북한에만 관심있는 문재앙 아웃 되길 빈다.!!
6469,한강 사건에서의 교훈이 없네 <br>가출일 확률이 높은데 마치 또 납치인냥<br>집에서 어떻게 했을지 상상이 안가네
6470,@이도윤 그래가지고는 점수 안나옴 나가서 어디서 자 먹을거는? 집나가면 다 돈인데
6471,@팩싸개 성인되고 손절할려고 공부할수도있지
6472,가출이면 문제집을 왜 사?
6473,요즘에사건이많이터지는것같네...
6474,핸폰을 책상서랍에 두고왔으면 보통 찾으러가지않냐? 핸폰없이 서점다닌다니 ....학업스트레스 가출은 아닐지
6475,귀차니즘이 더 크면 비온다는 예보가 있어도 다시 갔다오기 귀찮아서 우산 안갖고 와서 비 다 맞은적 있음
6476,"어디로 가신걸까,,,,,,, 꼭 돌아오시길"
6477,울디마 바보야 ..나정말 괜찮아...
6478,훠성아 돌아와라! 훠!
6479,백퍼 피씨방에서 정액제끊어놓고 롤하고있다 레알
6480,"위험한 세상입니다.<br>밤에 가급적 돌아다니지 마시고,<br>항상 사람 많은 곳으로만 다니세요.<br>차 주변으로 다니지 마시구요."
6481,@pop medic 조선인 집에서 일해야 하며 나가면 일본 헌병들에게 뭉둥이로 후려 갈기는 세상이기때문에 나가면 안됩니다.
6482,차 주변으로 돌아댕기지 말라고하면 집에서 굶어 죽겠네
6483,저사람 낮에 사람 많은 곳에서 실종 되었는데요?
6484,엄마가 뉴스기사 보여줬는데 여기에도 결국나오네..빨리 퍼져야 찾을 수 있을듯
6485,실종자 수가  어마어마 할텐데 여기집안도 돈있는 집안인가?
6486,가수 휘성임?
6487,시시티비 더 늘려라
6488,조선족 댓글알바 많네.. 이거 관련있나..?
6489,@검심 지들끼리 서로 좋아요 누른거봐 ㄷㄷ 이래서 의심을 안할수가 없지
6490,@검심 많네라고 했지 전부라곤 안했다 ㅋㅋㅋ 국어 몇등급?
6491,뭔 지 의견이랑 다르면 전부 다 조선족 알바로 모냐 ㅋㅋㅋㅋ
6492,호들갑 ㄴ ㄴ
6493,고등아들둔 엄마로써 너무 안타깝네요 어떻게 된건지 ㅠㅠ 나쁜일만 없어야될텐데
6494,댓글보면 휘성게이야 ㅇㅈㄹ하는애들 있는거봐서 저사람 ㅇㅂ하는거같던데 ㅇㅂ회원은 그냥 나쁜일당해도되고 이세상 사라져도됨 ㅇ
6495,그러게요ㅠㅠ
6496,살아서 찾았으면 좋겠당
6497,제발 이것만 피하자  장기매매
6498,끔찍하네... 빨리 찾을수있으면 좋겠네
6499,어우..
6500,그당시 근처  블박만 뒤지면 바로 답나올거같은데
6501,안타깝지만 스스로 사라진거 같네요 부모도 눈치가 빨라야되요 자식들이 마음에 병이 있다면 이해해주고 그래야죠
6502,@연세대생 범죄를 당했으면 더 눈에 띌수 밖에 없겠죠 범죄 보다는 가출이 맞을거 같습니다 부모님의 말만 듣지말고 저학생이 돌아온다면 학생말을 들어봐야겠네요 안좋은 선택 안하기를 바랄수밖에없네요
6503,@boku amir 가출한거라면 오히려 다행이긴 할텐데 <br>왜 cctv에서 행적이 끊긴 것이고 이 난리가 났는데도 왜 안돌아오는 등 이해하기 어려운 부분이 많네요
6504,@연세대생 저도 가출한적 있어서 이해가 가는데요 학원 끝나고 가출했어요 가출할거면 학원은 왜갔을까요 라는 말인가요? 몇날 몇일을 고민하고 그날 하루도 엄청 고민했을거에요 문제집 살때도 고민했을겁니다
6505,스스로 사라질꺼면 책은 왜샀을까요..?
6506,"잘생긴 청소년  ㅜㅜ  어딜  가서,  부모  억장이무너지게  ㅜㅜ"
